geneSymbol,No Dox,DAY1,DAY2,DAY3,DAY4,DAY5,DAY6,DAY7
SCMH1,9.414443778,9.990896829,11.08283882,11.82510587,10.75996165,10.84228311,10.10523931,13.24353714
FYN,18.10175841,19.00703741,25.82924688,21.26400871,24.03298245,17.73742661,21.00391816,21.6243056
HIVEP2,5.668149227,5.32708033,7.688437667,4.966441964,7.232706854,3.869162352,3.91354661,5.969584733
FMO1,0,0.037162002,0,0.015738219,0,0,0,0
TCEB3,12.86048333,15.15330567,14.28795833,14.65810467,16.07856333,16.03114133,17.77967033,16.577541
LYPLA2,77.76495433,70.13683969,72.33892401,62.525913,65.07928667,77.41412281,76.6330277,55.09439133
CLCN6,7.27530779,8.352758673,12.12693237,12.269051,15.27021067,8.308230567,11.06033273,10.54972867
MRC2,6.615192816,6.007821315,18.5197111,22.48168933,56.40929567,56.72464867,100.26888,90.18732267
NME2,475.478865,488.732509,410.48766,410.6026946,317.0791424,477.9537643,396.4841816,316.8539267
SLC6A7,0,0,0,0,0,0.002019447,0,0
TSPAN9,1.867959033,2.059626101,3.4182689,3.888528267,5.284027667,4.570302223,5.35917243,5.747350357
BTBD7,11.88836977,13.26615358,12.20327116,11.80818833,12.84119916,9.029011808,10.11879328,14.36771798
APBA3,6.683086102,6.641549731,9.067646493,8.43935582,10.15978774,9.384715762,9.590429624,7.375842192
MKS1,13.08560803,13.85661084,13.07638535,15.56162718,14.89402272,14.71622513,15.89771032,14.80330799
ABHD5,14.73457387,14.13065579,11.7166825,10.16585287,8.633866533,10.49924693,7.749257733,9.673159933
KAL1,1.099865675,0.80051444,1.0287235,1.089164368,1.834573667,0.8501306,2.090180479,2.07331234
AKAP8L,22.14610528,21.01282321,34.727507,27.28465296,36.54757142,30.72060623,36.75190544,30.1872727
MBTD1,7.78171875,7.428074736,8.414111456,7.871590076,9.722275033,5.561376128,8.18353775,8.321654903
UTP18,40.23910146,41.98514245,34.23606185,35.95816635,29.50031169,41.80267783,32.60339992,32.45404049
RNF216,10.55572633,12.7283339,14.05424613,14.89873667,15.63016597,15.11757476,13.75487531,16.35215853
TTC19,24.6409402,22.6379028,20.6247211,20.83236256,19.45470955,23.61100303,21.62184309,20.46682615
PTBP1,157.3589987,188.1465682,139.6216544,146.350198,136.7609799,149.8825633,119.0536525,153.6746552
DPF1,2.220691566,3.492845273,2.534779058,3.826243682,3.15182821,8.189245993,3.829316021,4.894740789
SYT7,7.170351566,5.579697139,8.736652602,4.361065876,4.566710487,2.341071461,1.817506437,2.325692155
LARS2,8.931663108,9.42189106,9.021340558,9.627766727,8.077208041,9.097717654,7.546008507,8.909042076
PIK3C2A,10.72781777,9.579116067,11.28508147,8.612107867,11.40647753,3.853907347,4.684630251,9.918417567
PLAUR,34.25021463,36.58935805,29.58917572,29.2188599,25.81052676,43.17183683,29.83105329,40.37106918
ANLN,115.1073864,111.9097016,73.5837888,82.03626368,36.13205152,42.4591943,28.16119077,51.49276967
WIZ,15.277828,16.334139,16.74039477,18.344612,19.72093867,18.353898,18.72257013,18.30231547
RABGAP1,28.18720997,26.54410347,30.8496467,26.97244673,32.4203574,25.50464423,27.93491653,28.14965053
DCN,0.023011627,0.010450687,0.004811973,0.022788792,0.18608125,0.025707869,0.198207566,0.153478374
QPCTL,7.425321181,8.211445333,10.72869567,9.317003667,9.6213864,8.788156667,9.901875,8.592730333
PPP5C,54.1064079,60.16469943,47.99433268,52.59732006,48.8029797,73.3211676,55.29669317,59.71996954
CEP68,10.40518963,9.700724609,11.88919947,11.73043213,14.37932371,8.491363492,11.25054904,12.73145492
MAP4K3,10.23010793,12.64888073,11.88147652,11.12250937,11.36645275,8.5818967,9.528194887,11.45982229
ZBTB32,0.027941121,0.016828649,0.028228894,0.023085061,0.03368365,0.013634206,0.006566542,0.012096297
TYROBP,0.035637156,0,0,0,0.054638476,0,0,0
TMEM159,11.3513609,9.451640433,14.59822633,11.30039233,15.846102,10.70942789,13.10741769,11.19813119
GABRA3,5.680222783,5.550455666,7.640365421,6.338908887,8.056590368,5.855292313,6.813212103,7.207562
BRCA1,19.66942472,21.71454033,10.39697676,13.91280698,5.36008813,18.78281575,5.327679465,12.20165893
ERCC1,31.15763197,41.28843585,49.06793717,55.9757837,54.92809977,72.2297191,62.64105007,54.68789997
CD22,3.67141057,4.062142279,8.143353894,6.004245479,7.831037212,5.348624352,7.243541764,5.130979272
SEMA3B,11.68375837,14.23498243,25.57589854,19.90281747,19.86694244,15.87082723,20.49153475,16.60183453
MBTPS2,13.32958647,13.2440984,13.17094657,12.83011807,13.85562097,12.12122087,12.3038669,14.62886307
PRICKLE3,12.39593381,10.1270225,12.03952527,8.595426856,10.21562007,7.530704382,6.371994153,5.835389472
LTF,0.038936642,0.127783688,0.075580671,0.040212406,0.124285581,0.193935823,0.093327813,0.119835299
EXTL3,18.49305372,16.42852255,15.88394876,12.50270582,11.06649507,10.51493849,8.399653979,9.909525537
NR1H4,0.017028579,0.017070782,0,0.002577433,0.018935224,0.018783279,0.004466563,0
ELOVL5,97.523228,93.09999658,112.7874417,98.81938787,86.58494203,66.30698036,58.0370778,52.24253033
ALOX5,0,0,0,0,0,0,0,0.003380414
KDM5D,7.158731958,7.262529426,8.157343724,8.992075272,10.63363337,9.446231036,10.46113172,10.79079177
CALCOCO1,11.00778195,10.69292253,27.69954371,32.07710605,56.49915629,26.11909449,54.17969333,43.60109836
UBR7,27.64735542,31.10352761,19.5301968,22.41147716,15.72129305,34.97644126,15.37606334,27.01260238
MAP4K5,36.76188761,35.180067,36.8482494,31.03432611,30.7502982,25.51991063,26.05479733,31.76776193
EHD3,2.074814,2.106542,3.230042,2.362122667,3.741028333,2.304888,3.382392,3.503160667
PSMC4,47.23305819,54.99398107,41.62761694,49.59836575,42.85544859,78.65129285,52.35964834,46.40062875
MAN2B2,22.48603033,18.730312,24.950248,27.50186933,38.86511667,35.17532054,42.52565507,44.57351833
SLC7A14,0,0,0,0,0,0.001469123,0,0
CLDN11,0.320602106,0.724073834,0.787466611,0.725221776,1.129654611,1.118423224,1.616014711,1.867718498
SLC25A39,107.5863208,100.8492211,78.57080115,80.07191024,64.51482531,100.8960427,76.68490961,69.90919112
MVP,47.7478898,38.4206302,70.08589337,57.45465533,70.00798837,66.59113563,78.91209503,50.36685463
NUB1,30.68288724,34.67400732,39.02791433,37.29891055,44.13225982,41.52572526,47.10761838,43.18441861
PGM3,14.7454213,13.08830609,14.19628303,15.05417711,14.6563438,11.7378743,11.63435777,15.68530138
RWDD2A,2.276407667,2.236454333,3.307637333,3.646954,4.280877667,3.896619667,4.716959,4.067141667
CLK1,26.8725082,30.25857311,29.21699653,42.92131281,52.04530817,42.90369331,44.31952852,41.11111365
POLR3B,4.156023,4.409466987,2.98704853,3.163627201,2.482798978,3.673957,3.125461233,3.804379367
ANGEL1,13.89307467,13.706714,16.19606733,13.1910048,15.91077434,10.12392231,11.2588009,12.81360508
RNF14,18.71235743,17.47178479,20.16942703,19.85445453,22.67320027,19.09885996,17.48522508,17.86059887
DNASE1L1,11.22796134,8.956425382,14.20828142,11.64095848,12.78503655,9.746957837,12.44466308,9.190300564
DDX11,49.83090151,46.34435326,41.52807715,38.28110797,28.97970961,46.15300099,25.88124085,40.2884446
HEBP1,7.5665808,7.393124067,8.224754,7.385909633,6.889890367,9.712449733,8.4423822,8.184213867
GPRC5A,58.30734433,44.36042685,36.01235117,23.98565653,21.5914542,16.79894759,17.23181843,18.1279391
MAMLD1,2.859124312,3.501978553,2.235073397,3.38892331,1.812893013,2.933417378,2.892792579,4.697233928
CD6,0,0,0.004539813,0.022458853,0.003700245,0.002527289,0.002054265,0.002209883
TACC3,187.7509338,166.5570716,126.1305725,167.4839164,72.75924433,153.595077,93.87044546,108.9480774
UFL1,10.14216183,10.712528,11.78015397,10.716366,11.24156733,7.799225335,8.202812667,10.33635933
POLA2,41.75183667,45.34340533,24.77221233,30.53019533,13.94741167,53.47724168,15.66051213,29.391134
ZC3H3,10.66095193,10.66261727,11.1771428,11.6689655,11.44374367,11.7969103,11.40834983,10.29373233
CAPN1,97.21319073,67.10710385,85.15659345,64.41632954,77.53254244,58.35872586,70.58826023,59.77256761
ACPP,2.886761554,1.904168131,3.485658666,2.148181142,2.444522947,1.236294682,1.293500735,1.082460901
MDH1,145.997253,148.6009922,128.8098725,153.7725101,127.3434908,168.1515797,156.5843618,126.3881412
SLC30A9,76.05401263,71.36601513,64.73602667,67.847378,58.19527947,61.53604967,60.14118133,64.11319667
MTMR11,11.92527479,8.554370355,16.70465128,12.52861863,13.54946663,11.59167148,10.62386849,8.134088962
COX15,11.920456,12.443253,13.71005667,14.04235367,14.865903,13.65258,14.63542233,14.901768
CCDC88C,18.23948274,14.56170232,17.20149247,11.67012062,12.13386235,8.096854609,7.967956228,8.685517104
YAF2,9.149934461,8.761694757,8.456843217,9.807289288,10.74082013,10.90466419,8.547311903,9.755535859
ZMYND11,21.89511696,22.03578525,19.92587705,20.15965659,19.76408321,16.33078316,16.80804147,21.93045093
WAS,0.491214482,0.521329031,0.590938851,0.54497946,0.711832906,0.364325126,0.601644453,0.523262872
DPEP1,0.033047885,0.005641032,0.065675158,0.047506462,0.092092526,0.054825512,0.158851698,0.180561687
BID,30.66571623,34.2270638,31.31232188,34.0507497,36.07470421,52.2398039,39.71364319,37.34298503
MATR3,188.4459362,212.8537876,157.2303749,185.6639714,161.9658669,167.7260181,164.1624475,189.9499505
NPC1L1,0.007149464,0.00299078,0.020618634,0.018489891,0.03629993,0.014885341,0.021373065,0.012109512
XYLT2,10.53120555,10.1979058,12.09770084,12.27912111,11.94290929,12.26804374,12.61482824,12.36610434
RGPD5,0.6558796,0.387410716,0.461651789,0.34339161,0.447134681,0.31127514,0.309133467,0.37326523
STMN4,0.061281461,0.014648892,0.063808353,0.049677241,0.049242677,0.022850021,0.054477194,0.012187761
NUDCD3,27.7918023,26.89774654,25.12751446,27.75171021,26.60052959,24.3487063,24.7608026,30.56749764
ISL1,0.17481207,0.238950616,0.23961666,0.355241392,0.311446385,0.36999218,0.305505274,0.638831096
CHDH,1.670295201,1.640464195,0.977790933,0.65546428,0.565218668,0.857085205,0.509383902,0.818134802
IL20RA,1.360065443,1.215279917,0.84497623,0.743580947,0.452085734,0.777673257,0.443501387,0.42979447
CLCA1,0,0,0,0,0,0,0,0
CLCA4,0,0,0.00230186,0,0,0.002291353,0,0
GLT8D1,37.23586308,39.09256083,44.54571934,47.81003558,52.68671574,61.39171194,66.02637145,52.66299173
ATP2C1,28.31261867,30.56650823,29.96818029,31.65585278,32.25563563,32.89564923,28.89070671,29.25270774
SRCIN1,2.242848948,1.848129901,2.837062933,2.689720305,3.575667887,2.81832867,2.631047693,2.718935309
IGF1,0.059370166,0.154161071,0.053748546,0.091325089,0.122363882,0.02465726,0.140514012,0.665648811
SLC38A5,0.420394608,0.492326803,0.412629642,0.270436072,0.115782409,0.334438943,0.139860237,0.27928666
MAGIX,3.128358099,2.013493812,2.062331155,1.619109143,1.805155421,1.409583062,1.34730437,1.204732437
RALBP1,67.71617367,55.87983367,57.33700067,54.25967373,52.0703223,43.346363,44.76745697,39.84510467
RUFY3,21.21252766,19.81915861,23.2362556,20.52589438,24.58108485,16.77930763,18.55391176,26.0244064
CNTN1,1.018155332,0.806360308,1.981896284,1.04840737,2.025571716,0.501478102,1.040139261,1.615959022
SLC11A1,0.337872855,0.461822261,0.304623281,0.523789059,0.57305023,0.427830376,0.598118774,0.487142774
WWTR1,45.41828139,46.95570609,44.35650403,36.26513539,46.06052469,33.05342795,35.09431843,41.75735621
AGPS,15.09381333,15.82943567,16.21747667,15.05778498,14.583046,12.07217933,12.43146167,14.15100933
ZNF806,0,0,0,0.009553573,0.003298857,0.004366347,0.0073437,0
CXorf56,15.98434418,17.58513936,15.27568385,17.01047608,15.89018048,15.53066262,16.4943825,16.37038092
ATP1A2,0.074652488,0.093049635,0.26886909,0.221374498,0.169236784,0.054340242,0.130171305,0.140719679
TTC27,12.42412516,13.47678715,12.57653843,11.92149169,10.69586368,12.92364132,12.77328793,11.48904233
ZNF582,3.521737782,3.929074704,3.369550239,3.716080198,3.754596237,4.887414846,4.477642772,4.015569401
VSIG2,0.011889233,0.029220926,0.024553,0.023513749,0.012777471,0.021829972,0.023699667,0.013309296
PHLDB1,28.79353721,21.41533544,31.8190053,27.72103471,34.85477396,27.27421757,28.77431937,29.45552568
MARCO,0,0.00357331,0,0,0,0,0,0
CYP24A1,0.433896562,0.417437756,0.475628415,0.249858382,0.317883985,0.923371767,0.238530037,0.193460919
PRDM11,0.946341612,1.092917375,1.092832241,1.540570501,1.660059362,1.326107462,1.841424433,2.42793125
SYT13,0.008374079,0.013090775,0.010491061,0.004778337,0.006203193,0.02011825,0.031448277,0.031436107
SNAI2,6.737611649,9.29406638,6.966264675,5.379468721,4.502138276,4.804459667,6.151650441,6.734290869
CD74,0.048324306,0.078424983,0.067168372,0.055917971,0.063758328,0.07677058,0.051805389,0.061685027
HGF,0.00086548,0,0,0,0.004256249,0.003669537,0.001295993,0.003039358
ZRANB1,4.4153714,4.59922,4.57949,4.644036667,4.791506067,4.662721333,5.155538333,4.80966
NCDN,10.62936843,13.15779767,14.45725157,16.02325933,19.48947833,18.429469,21.631714,20.55208567
GPR124,0.093724983,0.106801196,0.199823068,0.235601652,0.378549103,0.417087242,0.385073833,0.418727954
CCT8L1P,0.011915546,0.009263427,0.004224945,0.025655474,0.037192489,0.029863913,0.051094546,0.053481882
ZFP64,12.06769331,12.74833733,12.35455604,10.94788013,10.14187467,10.24625577,10.19597973,9.554152857
MNAT1,59.96095333,58.77729847,62.01931367,57.51312667,49.96188767,54.6192998,52.607464,45.60686267
SAMD4A,6.886014933,8.162896267,8.812169473,9.975340967,9.463641633,6.916859167,2.666506133,13.5639636
RUNX3,0.032301112,0.062537368,0.053582012,0.061471563,0.097194792,0.167592807,0.089966559,0.056212933
MRE11A,23.83766233,25.60731854,18.07026074,21.7069843,14.70468539,22.05532213,13.56562695,25.12782847
PLEKHB1,4.199420011,3.015249937,5.094664402,4.176232271,5.678335616,3.962024005,6.193260073,3.867394925
SERPINB1,39.709315,41.864749,56.03822467,50.438036,56.62540933,39.84728167,52.19273033,34.21972867
CYP3A43,0.214798138,0.047552617,0.323384751,0.250900735,0.401358355,0.138318358,0.207010081,0.234055318
SLC7A9,0.004329501,0.004630722,0.024569292,0.022704514,0.028841721,0.029348164,0.052038006,0.04648083
SPAST,4.778458333,4.866598667,5.281892,4.660709,4.931412667,3.860830667,4.674912,4.742701
NRXN3,0.830948031,0.635310217,0.735755441,0.651206049,1.152346176,0.492631976,0.806836572,0.948909606
OSBPL5,10.55534801,8.427076768,9.450759392,8.389473331,7.904649083,8.239044074,7.882012298,6.727453109
AQR,15.021992,16.01375633,13.46793067,14.88238833,12.47610428,18.68092333,17.586433,14.2776081
CPS1,0.781343695,0.846627389,1.245234428,1.347366817,2.075811076,0.931159958,1.433490941,1.594622957
C8B,0.040686667,0,0,0,0,0,0,0
FHL1,12.28472904,14.23729831,25.68357816,23.47034687,34.37827051,28.44671591,39.75194693,47.58371524
RTFDC1,51.62227585,54.78650313,51.18224185,61.922899,56.48829003,67.14605491,66.23624948,55.95264471
GABRA1,0,0,0,0.003657444,0,0,0,0
NLRP2,0.012201675,0,0.001859303,0,0,0.016612033,0.002420978,0.002026528
SLC45A4,5.97091647,4.460191732,5.650037209,4.560031577,5.070150075,3.374513937,4.649965016,5.236967584
RNF10,57.53995419,61.75256034,69.63326823,60.73210012,60.72360741,61.70662286,66.51977951,46.61970529
ZNF839,10.33935662,9.945881694,10.15280304,10.79359783,10.46862242,11.40248426,13.87553164,10.29450962
ZDHHC6,17.58819934,20.32339933,15.39233402,18.22833767,15.71173061,19.78382032,16.70367,16.50785317
GRAMD1B,0,0,0,0.00484491,0.009820311,0.003086028,0,0
RNH1,31.98462082,30.05029169,29.52130372,29.58556853,27.18160854,43.29827494,34.70767548,31.90148323
NDUFS1,50.64602282,17.77141386,15.854379,32.3126893,16.20497233,17.2409894,13.57443833,30.82259964
RB1CC1,27.69031807,24.41593977,32.12038006,28.484343,32.5829163,21.38870354,26.132204,28.23787433
ERP44,13.18453333,13.3079,16.98223333,17.64096667,18.22453333,19.79883333,21.3853,16.9353
ALAS1,19.83837967,19.49283409,21.80929967,21.08708212,21.9423981,20.45950166,18.451909,18.86559538
BIRC3,2.002732495,2.016036745,1.466702679,1.69222598,1.393393425,6.334036667,1.739533629,1.455312724
AKAP11,10.46086667,10.94916667,11.6175,9.448726667,10.90696667,5.97059,5.98926,10.88336667
GLRX2,14.26180381,16.7194521,11.54036692,13.47653362,9.838430282,20.76281333,12.33511412,11.08959079
SNAPC1,15.20003333,16.29186667,16.5993,23.35236667,24.2823,19.50626667,20.92253333,19.2422
DERA,21.2914873,18.13138029,18.8468865,18.00397656,16.66513814,19.77221388,15.29539904,17.02530594
STRAP,49.42001551,54.92330517,50.143496,50.22137688,49.6659759,55.40108248,52.96647885,48.58526107
ABCC2,0.719082409,0.568624741,0.744635061,0.765968284,0.770894242,0.713346707,0.612091983,0.541255444
DEF6,9.430245,7.307168333,9.333841333,7.523899354,6.536772705,5.733947,6.803655333,4.749757406
PLEKHO1,2.686307143,3.746465133,4.256163833,5.003604399,4.966607877,6.198928935,7.213067333,5.625266712
GCLM,21.5972042,19.64273833,13.6037675,12.96901593,10.3317463,14.67121377,9.889457,10.85002217
UBR2,7.731120333,8.1335441,9.075820667,8.901148,9.045742,6.64247,7.093862167,7.320625833
EHD2,10.38139444,9.78478334,17.97985765,14.89049973,17.13021316,15.99107184,20.30400713,18.1391717
DEPDC1,24.78919967,23.24612367,17.554978,23.69378767,9.499529527,10.27879694,9.653127019,12.5986811
CCDC28A,5.984793333,6.273623333,8.938036667,10.533,12.02633333,11.44416667,13.1136,9.020546667
RRAGD,2.727630518,2.5425326,5.511037947,3.451404346,5.260436299,2.8501841,2.910288433,2.961639958
HSF2,6.796004717,6.969819328,7.188101032,7.540074656,7.122519564,7.418307836,6.728888274,7.041220922
PHF20,10.31340514,11.27446248,10.53794621,10.13720773,11.31249347,8.129736168,7.864942684,10.63929748
HSD17B6,1.055242681,1.270986,3.02669581,2.454076467,2.823837667,1.352003604,2.335662628,2.055019902
NR1H3,3.00586738,2.726847006,3.31049822,2.994662817,3.165987433,3.777456245,4.691864303,2.023919225
TYMP,1.497095968,1.048693356,1.893144589,1.773506562,2.6705722,4.360638355,3.88901114,2.490452942
NCAPH2,20.85971567,22.43169267,12.58692008,21.4332333,14.22356212,34.4789818,18.12881472,22.68544168
TOMM34,32.4935,39.14586667,34.65236667,39.01176667,34.0216,39.89973333,32.16946667,29.62163333
SEC63,18.6488266,22.07089891,21.49376021,21.50463127,22.91758041,18.89024974,23.55651715,25.4450243
KPNA6,17.68263471,16.72288926,17.70733989,15.47555915,15.74817715,12.33343037,12.41985541,15.14127592
VIM,61.92079059,237.6288165,295.2857072,537.209326,461.7646185,764.3641339,779.9344435,611.541276
RTEL1-TNFRSF6B,3.213723767,2.9658515,2.664688667,3.31071255,2.845845,6.465848667,5.028007333,5.178754333
FAS,2.695090888,1.981884658,1.776905521,2.118171494,0.884551289,1.169751452,0.81647189,1.282376361
RNASET2,10.23657527,9.063557716,11.04760205,10.42809201,10.72995569,10.45735161,12.29201814,9.783720962
CD44,57.68208184,63.09988883,64.86605822,71.94763742,74.97140567,67.97331397,76.22878083,89.22322555
KCNG1,0,0,0,0,0,0,0,0.010597847
AGPAT4,9.650196067,14.25666077,23.66769633,18.80587077,26.38183353,21.367655,20.143609,22.90297667
SLAMF7,7.595567655,8.758014893,5.704965751,5.839912859,5.386056852,3.758674907,3.006836687,3.624620074
BTN3A1,9.236397228,9.052854596,14.84237005,14.1388324,16.60556023,13.03937909,15.47081493,15.13548033
MIPEP,7.098100733,6.658618367,5.813111787,5.829658667,5.307538,8.2947485,5.895217233,5.549902133
PRKCH,18.40229299,10.7775358,17.79234367,8.920135719,11.88231688,5.319356212,7.762826122,7.188931355
INSRR,0,0.001486503,0,0,0,0,0,0
IFNGR1,13.44600243,13.32690647,16.63316051,16.09994483,18.29524408,20.60329377,21.08735105,20.20834579
