tumors	patients	mock_pseudospace	tumors	patients	tgfb_pseudospace
BLCA	BLCA.TCGA.PQ.A6FI.01A.11R.A31N.07	65.7028221918784	BLCA	BLCA.TCGA.PQ.A6FI.01A.11R.A31N.07	81.7437522572272
PAAD	PAAD.TCGA.PZ.A5RE.01A.11R.A32O.07	42.3255648253134	PAAD	PAAD.TCGA.PZ.A5RE.01A.11R.A32O.07	32.3779023822957
CESC	CESC.TCGA.Q1.A5R1.01A.11R.A28H.07	32.0264778036107	CESC	CESC.TCGA.Q1.A5R1.01A.11R.A28H.07	36.685640439595
CESC	CESC.TCGA.Q1.A5R2.01A.11R.A28H.07	37.381273913544	CESC	CESC.TCGA.Q1.A5R2.01A.11R.A28H.07	13.8555760015539
CESC	CESC.TCGA.Q1.A5R3.01A.11R.A28H.07	20.9202196779208	CESC	CESC.TCGA.Q1.A5R3.01A.11R.A28H.07	19.1020440842122
CESC	CESC.TCGA.Q1.A6DT.01A.11R.A32P.07	41.2572320679935	CESC	CESC.TCGA.Q1.A6DT.01A.11R.A32P.07	47.1565274267915
CESC	CESC.TCGA.Q1.A6DV.01A.11R.A32P.07	78.8428486666411	CESC	CESC.TCGA.Q1.A6DV.01A.11R.A32P.07	92.6758494279186
CESC	CESC.TCGA.Q1.A6DW.01A.11R.A32P.07	29.5617297881751	CESC	CESC.TCGA.Q1.A6DW.01A.11R.A32P.07	47.2604745560888
CESC	CESC.TCGA.Q1.A73O.01A.11R.A32P.07	48.2534381465935	CESC	CESC.TCGA.Q1.A73O.01A.11R.A32P.07	72.0042610959014
CESC	CESC.TCGA.Q1.A73P.01A.11R.A32P.07	26.9135998418251	CESC	CESC.TCGA.Q1.A73P.01A.11R.A32P.07	64.976898410575
CESC	CESC.TCGA.Q1.A73Q.01A.21R.A32P.07	56.8020123131202	CESC	CESC.TCGA.Q1.A73Q.01A.21R.A32P.07	68.5885617760945
CESC	CESC.TCGA.Q1.A73R.01A.11R.A33Z.07	84.6199360127242	CESC	CESC.TCGA.Q1.A73R.01A.11R.A33Z.07	93.963866339748
CESC	CESC.TCGA.Q1.A73S.01A.11R.A33Z.07	13.9727615584001	CESC	CESC.TCGA.Q1.A73S.01A.11R.A33Z.07	31.9584785551936
KIRP	KIRP.TCGA.Q2.A5QZ.01A.11R.A28H.07	65.5119327152533	KIRP	KIRP.TCGA.Q2.A5QZ.01A.11R.A28H.07	48.6536231213633
PAAD	PAAD.TCGA.Q3.A5QY.01A.12R.A32O.07	68.0081644357413	PAAD	PAAD.TCGA.Q3.A5QY.01A.12R.A32O.07	49.8052354528749
PAAD	PAAD.TCGA.Q3.AA2A.01A.11R.A37L.07	25.743705763364	PAAD	PAAD.TCGA.Q3.AA2A.01A.11R.A37L.07	38.568712812034
ESCA	ESCA.TCGA.Q9.A6FW.01A.31R.A31P.31	8.21679952778725	ESCA	ESCA.TCGA.Q9.A6FW.01A.31R.A31P.31	18.0369673654642
LIHC	LIHC.TCGA.QA.A7B7.01A.11R.A32O.07	72.5014296061549	LIHC	LIHC.TCGA.QA.A7B7.01A.11R.A32O.07	56.4265509873144
SKCM	SKCM.TCGA.QB.A6FS.06A.11R.A311.07	59.263743458437	SKCM	SKCM.TCGA.QB.A6FS.06A.11R.A311.07	50.4185251453117
SKCM	SKCM.TCGA.QB.AA9O.06A.11R.A39D.07	66.7188353668433	SKCM	SKCM.TCGA.QB.AA9O.06A.11R.A39D.07	51.9678164938099
THCA	THCA.TCGA.QD.A8IV.01A.11R.A39I.07	55.7942619275612	THCA	THCA.TCGA.QD.A8IV.01A.11R.A39I.07	44.9763452521832
UCEC	UCEC.TCGA.QF.A5YS.01A.11R.A31O.07	80.664904022073	UCEC	UCEC.TCGA.QF.A5YS.01A.11R.A31O.07	63.6965287097113
UCEC	UCEC.TCGA.QF.A5YT.01A.11R.A31O.07	73.6985059000327	UCEC	UCEC.TCGA.QF.A5YT.01A.11R.A31O.07	69.0600941123802
COAD	COAD.TCGA.QG.A5YV.01A.11R.A28H.07	87.5880244557881	COAD	COAD.TCGA.QG.A5YV.01A.11R.A28H.07	94.7591759861998
COAD	COAD.TCGA.QG.A5YW.01A.11R.A28H.07	75.1419324937919	COAD	COAD.TCGA.QG.A5YW.01A.11R.A28H.07	71.123490986466
COAD	COAD.TCGA.QG.A5YX.01A.11R.A28H.07	70.1761777470084	COAD	COAD.TCGA.QG.A5YX.01A.11R.A28H.07	83.1709852140423
COAD	COAD.TCGA.QG.A5Z1.01A.11R.A28H.07	69.9186668683959	COAD	COAD.TCGA.QG.A5Z1.01A.11R.A28H.07	79.9704125095023
COAD	COAD.TCGA.QG.A5Z2.01A.11R.A28H.07	82.1900516357873	COAD	COAD.TCGA.QG.A5Z2.01A.11R.A28H.07	90.0902264509501
HNSC	HNSC.TCGA.QK.A64Z.01A.11R.A30B.07	49.1589222377208	HNSC	HNSC.TCGA.QK.A64Z.01A.11R.A30B.07	24.3507307273614
HNSC	HNSC.TCGA.QK.A652.01A.11R.A30B.07	18.2070873477801	HNSC	HNSC.TCGA.QK.A652.01A.11R.A30B.07	6.89561192951559
HNSC	HNSC.TCGA.QK.A6IF.01A.11R.A31N.07	38.1177274503448	HNSC	HNSC.TCGA.QK.A6IF.01A.11R.A31N.07	55.0294593828012
HNSC	HNSC.TCGA.QK.A6IG.01A.11R.A31N.07	73.6221514047621	HNSC	HNSC.TCGA.QK.A6IG.01A.11R.A31N.07	67.0582468756422
HNSC	HNSC.TCGA.QK.A6IH.01A.11R.A31N.07	28.2613351002429	HNSC	HNSC.TCGA.QK.A6IH.01A.11R.A31N.07	9.21740932138233
HNSC	HNSC.TCGA.QK.A6II.01A.11R.A31N.07	15.8118612760595	HNSC	HNSC.TCGA.QK.A6II.01A.11R.A31N.07	5.26015166136545
HNSC	HNSC.TCGA.QK.A6IJ.01A.11R.A31N.07	16.2247529649234	HNSC	HNSC.TCGA.QK.A6IJ.01A.11R.A31N.07	11.2805958714955
HNSC	HNSC.TCGA.QK.A6V9.01A.11R.A34R.07	34.8290441913825	HNSC	HNSC.TCGA.QK.A6V9.01A.11R.A34R.07	48.3903389320911
HNSC	HNSC.TCGA.QK.A6VB.01A.12R.A34R.07	32.7346723899291	HNSC	HNSC.TCGA.QK.A6VB.01A.12R.A34R.07	20.2975241362407
HNSC	HNSC.TCGA.QK.A8Z7.01A.11R.A39I.07	30.8116645222349	HNSC	HNSC.TCGA.QK.A8Z7.01A.11R.A39I.07	42.5021257050078
HNSC	HNSC.TCGA.QK.A8Z8.01A.11R.A39I.07	20.6944266830127	HNSC	HNSC.TCGA.QK.A8Z8.01A.11R.A39I.07	13.7931319118983
HNSC	HNSC.TCGA.QK.A8Z9.01B.11R.A39I.07	41.2088955595868	HNSC	HNSC.TCGA.QK.A8Z9.01B.11R.A39I.07	22.5784030914373
HNSC	HNSC.TCGA.QK.A8ZA.01A.11R.A39I.07	38.9519719335529	HNSC	HNSC.TCGA.QK.A8ZA.01A.11R.A39I.07	34.6561662032025
HNSC	HNSC.TCGA.QK.A8ZB.01A.11R.A39I.07	19.8601516439112	HNSC	HNSC.TCGA.QK.A8ZB.01A.11R.A39I.07	18.6062277558051
HNSC	HNSC.TCGA.QK.AA3J.01A.11R.A39I.07	29.9299663516368	HNSC	HNSC.TCGA.QK.AA3J.01A.11R.A39I.07	21.786429211918
HNSC	HNSC.TCGA.QK.AA3K.01A.11R.A39I.07	65.9420486133064	HNSC	HNSC.TCGA.QK.AA3K.01A.11R.A39I.07	47.4482069742689
COAD	COAD.TCGA.QL.A97D.01A.12R.A41B.07	84.7425208765924	COAD	COAD.TCGA.QL.A97D.01A.12R.A41B.07	83.8652693747094
UCS	UCS.TCGA.QM.A5NM.01A.11R.A28V.07	72.2566803242979	UCS	UCS.TCGA.QM.A5NM.01A.11R.A28V.07	71.7197967800593
UCS	UCS.TCGA.QN.A5NN.01A.11R.A28V.07	82.0914339020725	UCS	UCS.TCGA.QN.A5NN.01A.11R.A28V.07	77.9810031941139
UCEC	UCEC.TCGA.QS.A5YQ.01A.11R.A31O.07	66.3389806868718	UCEC	UCEC.TCGA.QS.A5YQ.01A.11R.A31O.07	40.2673119519994
UCEC	UCEC.TCGA.QS.A5YR.01A.31R.A31O.07	80.6236823981326	UCEC	UCEC.TCGA.QS.A5YR.01A.31R.A31O.07	63.1207618701049
UCEC	UCEC.TCGA.QS.A744.01A.11R.A34R.07	84.0451323233704	UCEC	UCEC.TCGA.QS.A744.01A.11R.A34R.07	83.0187728999923
UCEC	UCEC.TCGA.QS.A8F1.01A.21R.A37O.07	47.9382634773672	UCEC	UCEC.TCGA.QS.A8F1.01A.21R.A37O.07	45.2155472900962
PRAD	PRAD.TCGA.QU.A6IL.01A.11R.A31N.07	48.1017344180824	PRAD	PRAD.TCGA.QU.A6IL.01A.11R.A31N.07	41.5751289626566
PRAD	PRAD.TCGA.QU.A6IM.01A.11R.A31N.07	49.3243659491679	PRAD	PRAD.TCGA.QU.A6IM.01A.11R.A31N.07	42.1584832620813
PRAD	PRAD.TCGA.QU.A6IN.01A.11R.A31N.07	48.4629286094727	PRAD	PRAD.TCGA.QU.A6IN.01A.11R.A31N.07	37.1894783841969
PRAD	PRAD.TCGA.QU.A6IO.01A.11R.A31N.07	61.5698419754035	PRAD	PRAD.TCGA.QU.A6IO.01A.11R.A31N.07	39.1841077426206
PRAD	PRAD.TCGA.QU.A6IP.01A.11R.A31N.07	52.5106991429107	PRAD	PRAD.TCGA.QU.A6IP.01A.11R.A31N.07	40.7591224320202
STAD	STAD.TCGA.R5.A7ZE.01B.11R.A354.31	11.6399817699026	STAD	STAD.TCGA.R5.A7ZE.01B.11R.A354.31	11.7991371892491
STAD	STAD.TCGA.R5.A7ZI.01A.11R.A354.31	57.2224482917922	STAD	STAD.TCGA.R5.A7ZI.01A.11R.A354.31	50.7194263385307
STAD	STAD.TCGA.R5.A7ZR.01A.11R.A354.31	77.3613520583647	STAD	STAD.TCGA.R5.A7ZR.01A.11R.A354.31	61.0414819113614
STAD	STAD.TCGA.R5.A805.01A.11R.A36D.31	21.63034845118	STAD	STAD.TCGA.R5.A805.01A.11R.A36D.31	44.6626103210729
ESCA	ESCA.TCGA.R6.A6DN.01B.11R.A31P.31	82.1677199953356	ESCA	ESCA.TCGA.R6.A6DN.01B.11R.A31P.31	91.4354529329984
ESCA	ESCA.TCGA.R6.A6KZ.01A.11R.A31P.31	77.8101278619941	ESCA	ESCA.TCGA.R6.A6KZ.01A.11R.A31P.31	85.6618525113932
ESCA	ESCA.TCGA.R6.A6L4.01A.11R.A31P.31	4.53136142898803	ESCA	ESCA.TCGA.R6.A6L4.01A.11R.A31P.31	11.8329532182939
ESCA	ESCA.TCGA.R6.A6XG.01B.11R.A336.31	71.0971812144275	ESCA	ESCA.TCGA.R6.A6XG.01B.11R.A336.31	86.8736225392731
ESCA	ESCA.TCGA.R6.A6XQ.01B.11R.A336.31	9.98444572619541	ESCA	ESCA.TCGA.R6.A6XQ.01B.11R.A336.31	11.9219272668329
ESCA	ESCA.TCGA.R6.A8W5.01B.11R.A37I.31	82.8880932070012	ESCA	ESCA.TCGA.R6.A8W5.01B.11R.A37I.31	90.2916144718667
ESCA	ESCA.TCGA.R6.A8W8.01B.11R.A37I.31	10.2886900033064	ESCA	ESCA.TCGA.R6.A8W8.01B.11R.A37I.31	38.1607801483094
ESCA	ESCA.TCGA.R6.A8WC.01A.11R.A37I.31	65.964926724354	ESCA	ESCA.TCGA.R6.A8WC.01A.11R.A37I.31	84.9571574744495
ESCA	ESCA.TCGA.R6.A8WG.01A.11R.A37I.31	75.6159860056787	ESCA	ESCA.TCGA.R6.A8WG.01A.11R.A37I.31	88.4744413846454
CESC	CESC.TCGA.RA.A741.01A.11R.A33Z.07	32.8985597925257	CESC	CESC.TCGA.RA.A741.01A.11R.A33Z.07	14.1768084284693
PAAD	PAAD.TCGA.RB.A7B8.01A.12R.A33R.07	52.9112463277057	PAAD	PAAD.TCGA.RB.A7B8.01A.12R.A33R.07	43.3114529613024
LIHC	LIHC.TCGA.RC.A6M3.01A.11R.A32O.07	70.474873241352	LIHC	LIHC.TCGA.RC.A6M3.01A.11R.A32O.07	47.5240308846977
LIHC	LIHC.TCGA.RC.A6M4.01A.11R.A32O.07	61.2212590105593	LIHC	LIHC.TCGA.RC.A6M4.01A.11R.A32O.07	49.0059392522822
LIHC	LIHC.TCGA.RC.A6M6.01A.11R.A32O.07	71.0050754889627	LIHC	LIHC.TCGA.RC.A6M6.01A.11R.A32O.07	51.3285338549445
LIHC	LIHC.TCGA.RC.A7S9.01A.11R.A33R.07	69.3054583857439	LIHC	LIHC.TCGA.RC.A7S9.01A.11R.A33R.07	46.6471405101743
LIHC	LIHC.TCGA.RC.A7SB.01A.21R.A352.07	60.3956850971485	LIHC	LIHC.TCGA.RC.A7SB.01A.21R.A352.07	42.2202543832343
LIHC	LIHC.TCGA.RC.A7SF.01A.11R.A352.07	58.3778840238756	LIHC	LIHC.TCGA.RC.A7SF.01A.11R.A352.07	41.7406021433384
LIHC	LIHC.TCGA.RC.A7SH.01A.11R.A38B.07	35.6116084052695	LIHC	LIHC.TCGA.RC.A7SH.01A.11R.A38B.07	41.7434604264882
LIHC	LIHC.TCGA.RC.A7SK.01A.11R.A352.07	62.5805395947508	LIHC	LIHC.TCGA.RC.A7SK.01A.11R.A352.07	43.8067323276035
STAD	STAD.TCGA.RD.A7BS.01A.11R.A32D.31	21.757825565613	STAD	STAD.TCGA.RD.A7BS.01A.11R.A32D.31	42.1537705550121
STAD	STAD.TCGA.RD.A7BT.01A.11R.A33Y.31	77.7647086485935	STAD	STAD.TCGA.RD.A7BT.01A.11R.A33Y.31	83.6543503476958
STAD	STAD.TCGA.RD.A7C1.01A.11R.A32D.31	56.5847010932676	STAD	STAD.TCGA.RD.A7C1.01A.11R.A32D.31	51.7933473070894
STAD	STAD.TCGA.RD.A8MV.01A.11R.A36D.31	70.4525592521441	STAD	STAD.TCGA.RD.A8MV.01A.11R.A36D.31	52.8586539528804
STAD	STAD.TCGA.RD.A8N4.01A.21R.A36D.31	61.7452914129247	STAD	STAD.TCGA.RD.A8N4.01A.21R.A36D.31	52.8700461030013
STAD	STAD.TCGA.RD.A8N6.01A.11R.A36D.31	75.3444281096079	STAD	STAD.TCGA.RD.A8N6.01A.11R.A36D.31	67.2272252370678
STAD	STAD.TCGA.RD.A8N9.01A.12R.A39E.31	55.7566663550045	STAD	STAD.TCGA.RD.A8N9.01A.12R.A39E.31	54.7881814797858
ESCA	ESCA.TCGA.RE.A7BO.01A.11R.A336.31	65.6831463502794	ESCA	ESCA.TCGA.RE.A7BO.01A.11R.A336.31	63.870192784495
LIHC	LIHC.TCGA.RG.A7D4.01A.12R.A33R.07	58.8261033979899	LIHC	LIHC.TCGA.RG.A7D4.01A.12R.A33R.07	57.3791555777815
SKCM	SKCM.TCGA.RP.A690.06A.11R.A311.07	58.0318069497865	SKCM	SKCM.TCGA.RP.A690.06A.11R.A311.07	50.3150272160154
SKCM	SKCM.TCGA.RP.A693.06A.13R.A311.07	60.4367720479264	SKCM	SKCM.TCGA.RP.A693.06A.13R.A311.07	66.9768822107549
SKCM	SKCM.TCGA.RP.A694.06A.11R.A311.07	75.6070538383561	SKCM	SKCM.TCGA.RP.A694.06A.11R.A311.07	68.7752486792791
SKCM	SKCM.TCGA.RP.A695.06A.11R.A311.07	69.6418470921136	SKCM	SKCM.TCGA.RP.A695.06A.11R.A311.07	58.291341133899
SKCM	SKCM.TCGA.RP.A6K9.06A.41R.A352.07	58.0451109998833	SKCM	SKCM.TCGA.RP.A6K9.06A.41R.A352.07	54.1958122446903
HNSC	HNSC.TCGA.RS.A6TO.01A.32R.A34R.07	16.8742248456645	HNSC	HNSC.TCGA.RS.A6TO.01A.32R.A34R.07	19.2825146658463
HNSC	HNSC.TCGA.RS.A6TP.01A.12R.A34R.07	45.5637723331848	HNSC	HNSC.TCGA.RS.A6TP.01A.12R.A34R.07	69.6360370136379
COAD	COAD.TCGA.RU.A8FL.01A.11R.A37K.07	87.1678968933458	COAD	COAD.TCGA.RU.A8FL.01A.11R.A37K.07	90.1943648257574
UVM	UVM.TCGA.RZ.AB0B.01A.11R.A405.07	57.2758668680234	UVM	UVM.TCGA.RZ.AB0B.01A.11R.A405.07	51.7760783080738
LUAD	LUAD.TCGA.S2.AA1A.01A.12R.A39D.07	57.903341718653	LUAD	LUAD.TCGA.S2.AA1A.01A.12R.A39D.07	46.45688972145
BRCA	BRCA.TCGA.S3.A6ZF.01A.32R.A32P.07	63.4552181485809	BRCA	BRCA.TCGA.S3.A6ZF.01A.32R.A32P.07	76.8592998860348
BRCA	BRCA.TCGA.S3.A6ZG.01A.22R.A32P.07	65.0981054596789	BRCA	BRCA.TCGA.S3.A6ZG.01A.22R.A32P.07	59.2141921688905
BRCA	BRCA.TCGA.S3.A6ZH.01A.22R.A32P.07	72.0446955239828	BRCA	BRCA.TCGA.S3.A6ZH.01A.22R.A32P.07	74.8079603996233
BRCA	BRCA.TCGA.S3.AA0Z.01A.11R.A41B.07	69.6352500651316	BRCA	BRCA.TCGA.S3.AA0Z.01A.11R.A41B.07	78.8241842402858
BRCA	BRCA.TCGA.S3.AA10.01A.21R.A41B.07	71.5634792663159	BRCA	BRCA.TCGA.S3.AA10.01A.21R.A41B.07	89.8519220718563
BRCA	BRCA.TCGA.S3.AA11.01A.31R.A41B.07	48.5432719870459	BRCA	BRCA.TCGA.S3.AA11.01A.31R.A41B.07	29.2482359612463
BRCA	BRCA.TCGA.S3.AA12.01A.11R.A41B.07	41.0554903507787	BRCA	BRCA.TCGA.S3.AA12.01A.11R.A41B.07	37.4640157073486
BRCA	BRCA.TCGA.S3.AA14.01A.11R.A41B.07	48.7244140766737	BRCA	BRCA.TCGA.S3.AA14.01A.11R.A41B.07	39.0865033776229
BRCA	BRCA.TCGA.S3.AA17.01A.11R.A41B.07	54.9260968747845	BRCA	BRCA.TCGA.S3.AA17.01A.11R.A41B.07	49.7414518221423
PAAD	PAAD.TCGA.S4.A8RM.01A.11R.A37L.07	19.5163425669005	PAAD	PAAD.TCGA.S4.A8RM.01A.11R.A37L.07	34.2598409359685
PAAD	PAAD.TCGA.S4.A8RO.01A.12R.A37L.07	43.9812551463211	PAAD	PAAD.TCGA.S4.A8RO.01A.12R.A37L.07	34.1510284565659
PAAD	PAAD.TCGA.S4.A8RP.01A.11R.A36G.07	27.5449188737681	PAAD	PAAD.TCGA.S4.A8RP.01A.11R.A36G.07	38.552360302418
BLCA	BLCA.TCGA.S5.A6DX.01A.11R.A31N.07	35.2500529112912	BLCA	BLCA.TCGA.S5.A6DX.01A.11R.A31N.07	46.6180529569083
BLCA	BLCA.TCGA.S5.AA26.01A.11R.A38B.07	30.7608463572047	BLCA	BLCA.TCGA.S5.AA26.01A.11R.A38B.07	16.3348367301829
ESCA	ESCA.TCGA.S8.A6BV.01A.21R.A31P.31	13.7077263232038	ESCA	ESCA.TCGA.S8.A6BV.01A.21R.A31P.31	26.5713871157961
ESCA	ESCA.TCGA.S8.A6BW.01A.11R.A31P.31	52.8192305855555	ESCA	ESCA.TCGA.S8.A6BW.01A.11R.A31P.31	68.7700397916315
UCEC	UCEC.TCGA.SJ.A6ZI.01A.12R.A34R.07	86.2886238280468	UCEC	UCEC.TCGA.SJ.A6ZI.01A.12R.A34R.07	81.1192111207844
UCEC	UCEC.TCGA.SJ.A6ZJ.01A.12R.A34R.07	76.599004414845	UCEC	UCEC.TCGA.SJ.A6ZJ.01A.12R.A34R.07	52.7349710508735
UCEC	UCEC.TCGA.SL.A6J9.01A.11R.A31O.07	86.7459334160596	UCEC	UCEC.TCGA.SL.A6J9.01A.11R.A31O.07	83.2958980432481
UCEC	UCEC.TCGA.SL.A6JA.01A.11R.A31O.07	46.0835724868978	UCEC	UCEC.TCGA.SL.A6JA.01A.11R.A31O.07	54.3506541480561
COAD	COAD.TCGA.SS.A7HO.01A.21R.A37K.07	87.3181648672603	COAD	COAD.TCGA.SS.A7HO.01A.21R.A37K.07	87.6011012539617
PRAD	PRAD.TCGA.SU.A7E7.01A.22R.A33R.07	57.2211334105673	PRAD	PRAD.TCGA.SU.A7E7.01A.22R.A33R.07	43.1823881203319
STAD	STAD.TCGA.SW.A7EA.01A.12R.A354.31	42.9397918556579	STAD	STAD.TCGA.SW.A7EA.01A.12R.A354.31	47.9498169376688
KIRP	KIRP.TCGA.SX.A71R.01A.12R.A33Z.07	38.7913670076541	KIRP	KIRP.TCGA.SX.A71R.01A.12R.A33Z.07	33.9479701130037
KIRP	KIRP.TCGA.SX.A71S.01A.11R.A33Z.07	55.6746356166412	KIRP	KIRP.TCGA.SX.A71S.01A.11R.A33Z.07	37.9775709303847
KIRP	KIRP.TCGA.SX.A71U.01A.12R.A33Z.07	61.3426480094699	KIRP	KIRP.TCGA.SX.A71U.01A.12R.A33Z.07	42.0413924234735
KIRP	KIRP.TCGA.SX.A71V.01A.11R.A33Z.07	67.1253824486292	KIRP	KIRP.TCGA.SX.A71V.01A.11R.A33Z.07	45.1300399968194
KIRP	KIRP.TCGA.SX.A7SL.01A.11R.A355.07	49.4472655158561	KIRP	KIRP.TCGA.SX.A7SL.01A.11R.A355.07	43.6626987316879
KIRP	KIRP.TCGA.SX.A7SM.01A.11R.A355.07	64.6750445719644	KIRP	KIRP.TCGA.SX.A7SM.01A.11R.A355.07	48.3301429922808
KIRP	KIRP.TCGA.SX.A7SN.01A.11R.A355.07	55.4585097022749	KIRP	KIRP.TCGA.SX.A7SN.01A.11R.A355.07	38.0318207754813
KIRP	KIRP.TCGA.SX.A7SO.01A.11R.A355.07	62.7155680598486	KIRP	KIRP.TCGA.SX.A7SO.01A.11R.A355.07	49.5109066611492
KIRP	KIRP.TCGA.SX.A7SP.01A.11R.A355.07	66.7974383634915	KIRP	KIRP.TCGA.SX.A7SP.01A.11R.A355.07	46.2488814461097
KIRP	KIRP.TCGA.SX.A7SQ.01A.12R.A36F.07	69.4871609735223	KIRP	KIRP.TCGA.SX.A7SQ.01A.12R.A36F.07	43.9901308404078
KIRP	KIRP.TCGA.SX.A7SR.01A.12R.A36F.07	63.7779907163405	KIRP	KIRP.TCGA.SX.A7SR.01A.12R.A36F.07	43.6579323525064
KIRP	KIRP.TCGA.SX.A7SS.01A.11R.A36F.07	53.6846980026537	KIRP	KIRP.TCGA.SX.A7SS.01A.11R.A36F.07	43.7934442648638
KIRP	KIRP.TCGA.SX.A7SU.01A.11R.A36F.07	45.2369835171654	KIRP	KIRP.TCGA.SX.A7SU.01A.11R.A36F.07	30.9467328197947
BLCA	BLCA.TCGA.SY.A9G5.01A.11R.A38B.07	43.0455187122047	BLCA	BLCA.TCGA.SY.A9G5.01A.11R.A38B.07	25.1094758391439
HNSC	HNSC.TCGA.T2.A6WX.01A.12R.A34R.07	56.2311427454481	HNSC	HNSC.TCGA.T2.A6WX.01A.12R.A34R.07	27.1774819942247
HNSC	HNSC.TCGA.T2.A6WZ.01A.21R.A34R.07	25.3245441593505	HNSC	HNSC.TCGA.T2.A6WZ.01A.21R.A34R.07	24.9943796979904
HNSC	HNSC.TCGA.T2.A6X0.01A.11R.A34R.07	77.350652065779	HNSC	HNSC.TCGA.T2.A6X0.01A.11R.A34R.07	83.2403787225943
HNSC	HNSC.TCGA.T2.A6X2.01A.12R.A34R.07	19.046942997924	HNSC	HNSC.TCGA.T2.A6X2.01A.12R.A34R.07	16.3642492133326
HNSC	HNSC.TCGA.T3.A92M.01A.31R.A39I.07	57.3686162149095	HNSC	HNSC.TCGA.T3.A92M.01A.31R.A39I.07	43.9307111998609
HNSC	HNSC.TCGA.T3.A92N.01A.11R.A39I.07	47.7693317399605	HNSC	HNSC.TCGA.T3.A92N.01A.11R.A39I.07	35.8693383031808
KIRC	KIRC.TCGA.T7.A92I.01A.11R.A37O.07	64.0779207508365	KIRC	KIRC.TCGA.T7.A92I.01A.11R.A37O.07	46.7992265216013
COAD	COAD.TCGA.T9.A92H.01A.11R.A37K.07	78.9586455433384	COAD	COAD.TCGA.T9.A92H.01A.11R.A37K.07	87.8707433949652
PRAD	PRAD.TCGA.TK.A8OK.01A.22R.A36G.07	60.2279117233872	PRAD	PRAD.TCGA.TK.A8OK.01A.22R.A36G.07	53.5987921814129
HNSC	HNSC.TCGA.TN.A7HI.01A.11R.A34R.07	49.3043920429245	HNSC	HNSC.TCGA.TN.A7HI.01A.11R.A34R.07	64.4385486045793
HNSC	HNSC.TCGA.TN.A7HL.01A.11R.A34R.07	47.2280890309321	HNSC	HNSC.TCGA.TN.A7HL.01A.11R.A34R.07	14.5149375726535
PRAD	PRAD.TCGA.TP.A8TT.01A.12R.A41O.07	47.4225148881198	PRAD	PRAD.TCGA.TP.A8TT.01A.12R.A41O.07	42.1456715284943
PRAD	PRAD.TCGA.TP.A8TV.01A.11R.A41O.07	40.2538828054007	PRAD	PRAD.TCGA.TP.A8TV.01A.11R.A41O.07	35.3306199386534
LIHC	LIHC.TCGA.UB.A7MA.01A.11R.A33R.07	67.8698090165978	LIHC	LIHC.TCGA.UB.A7MA.01A.11R.A33R.07	51.1825339979661
LIHC	LIHC.TCGA.UB.A7MB.01A.11R.A33R.07	71.3955006781972	LIHC	LIHC.TCGA.UB.A7MB.01A.11R.A33R.07	51.7621829627424
LIHC	LIHC.TCGA.UB.A7MC.01A.11R.A33R.07	70.7537111729326	LIHC	LIHC.TCGA.UB.A7MC.01A.11R.A33R.07	55.0067857431655
LIHC	LIHC.TCGA.UB.A7MD.01A.12R.A352.07	67.6843545036024	LIHC	LIHC.TCGA.UB.A7MD.01A.12R.A352.07	45.6925145579955
LIHC	LIHC.TCGA.UB.A7ME.01A.11R.A33J.07	63.8124070474953	LIHC	LIHC.TCGA.UB.A7ME.01A.11R.A33J.07	47.2696014152676
LIHC	LIHC.TCGA.UB.A7MF.01A.11R.A33J.07	72.3559342606054	LIHC	LIHC.TCGA.UB.A7MF.01A.11R.A33J.07	49.9239972367662
LIHC	LIHC.TCGA.UB.AA0U.01A.11R.A38B.07	64.1822584910166	LIHC	LIHC.TCGA.UB.AA0U.01A.11R.A38B.07	48.9342009546561
LIHC	LIHC.TCGA.UB.AA0V.01A.11R.A38B.07	57.085201759787	LIHC	LIHC.TCGA.UB.AA0V.01A.11R.A38B.07	47.8567256584247
CESC	CESC.TCGA.UC.A7PD.01A.11R.A352.07	37.2671852794556	CESC	CESC.TCGA.UC.A7PD.01A.11R.A352.07	41.5395069199068
CESC	CESC.TCGA.UC.A7PF.01A.11R.A352.07	39.4170614653637	CESC	CESC.TCGA.UC.A7PF.01A.11R.A352.07	18.5868390641125
CESC	CESC.TCGA.UC.A7PG.01A.11R.A42S.07	10.0107952372071	CESC	CESC.TCGA.UC.A7PG.01A.11R.A42S.07	4.79631297837005
CESC	CESC.TCGA.UC.A7PG.06A.11R.A42S.07	27.7339217433761	CESC	CESC.TCGA.UC.A7PG.06A.11R.A42S.07	12.1179622621967
CESC	CESC.TCGA.UC.A7PI.01A.11R.A42S.07	19.4593220901916	CESC	CESC.TCGA.UC.A7PI.01A.11R.A42S.07	74.0933721041624
HNSC	HNSC.TCGA.UF.A718.01A.22R.A34R.07	26.9256503981807	HNSC	HNSC.TCGA.UF.A718.01A.22R.A34R.07	16.8625986120003
HNSC	HNSC.TCGA.UF.A71A.01A.22R.A34R.07	34.519362640616	HNSC	HNSC.TCGA.UF.A71A.01A.22R.A34R.07	23.1407683903114
HNSC	HNSC.TCGA.UF.A71A.06A.11R.A39I.07	19.7534014074116	HNSC	HNSC.TCGA.UF.A71A.06A.11R.A39I.07	23.3904814893569
