ENSEMBL_id	KD0d_A	KD0d_B	KD0d_C	KD1d_A	KD1d_B	KD1d_C	KD3d_A	KD3d_B	KD3d_C	WT0d_A	WT0d_B	WT0d_C	WT1d_A	WT1d_B	WT1d_C	WT3d_A	WT3d_B	WT3d_C
ENSG00000271337.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000271338.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271339.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271340.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271343.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271344.1	2	2	1	0	0	2	0	1	1	0	0	0	4	5	8	4	1	0
ENSG00000271346.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271347.1	31	13	9	0	0	1	10	6	6	3	0	1	7	16	9	20	22	19
ENSG00000271349.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271350.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271351.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271353.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271355.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271356.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271357.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271358.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271360.1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	1
ENSG00000271361.1	0	2	3	1	0	2	2	6	2	2	1	2	6	4	6	1	8	7
ENSG00000271362.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271364.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271366.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
ENSG00000271367.1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271368.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271369.1	1	3	1	1	0	0	0	0	0	1	0	0	0	6	1	0	0	1
ENSG00000271370.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000271373.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271377.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000271378.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271379.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271380.1	3	0	0	1	1	0	0	1	1	0	5	1	0	0	5	1	0	1
ENSG00000271381.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271382.1	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1
ENSG00000271383.6	122	92	112	10	13	6	49	42	32	8	8	6	53	74	82	53	50	48
ENSG00000271384.1	5	1	2	0	1	0	0	0	0	2	0	2	10	3	5	4	1	2
ENSG00000271385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271386.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000271387.1	1	0	0	1	0	3	1	0	0	3	1	2	2	0	0	0	1	1
ENSG00000271389.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271390.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271392.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000271395.1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271396.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271397.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271398.1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
ENSG00000271399.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271401.1	8	3	1	0	0	0	4	1	2	0	0	0	2	8	2	6	6	2
ENSG00000271402.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271404.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271408.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271409.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000271410.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271412.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271413.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271414.1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0
ENSG00000271415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000271417.2	0	0	0	3	2	3	0	0	1	0	0	0	2	2	1	1	2	0
ENSG00000271418.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271419.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271420.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271421.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271425.6	74	45	40	2	9	14	22	27	20	10	4	6	44	47	61	21	21	20
ENSG00000271426.1	0	2	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
ENSG00000271427.1	1	2	2	2	0	0	0	0	0	0	0	2	6	2	3	2	1	0
ENSG00000271428.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271429.1	1	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0
ENSG00000271430.1	165	127	127	4	5	9	48	44	30	8	6	7	108	133	129	333	244	252
ENSG00000271433.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271434.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271437.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271439.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271440.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271443.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271447.5	384	292	285	225	265	334	347	438	389	314	384	390	647	728	651	847	829	748
ENSG00000271449.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271452.1	16	18	16	1	0	0	2	1	2	0	0	0	5	10	2	5	5	5
ENSG00000271454.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000271456.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271457.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271459.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271461.1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	4
ENSG00000271462.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271464.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271465.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271466.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271468.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000271474.1	5	5	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0
ENSG00000271475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271477.1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000271480.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271482.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271483.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271484.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000271486.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271488.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271490.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271491.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271492.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271494.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000271495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271496.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271498.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271499.1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000271500.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271502.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271503.5	2	0	0	4	0	0	2	2	0	1	0	1	0	0	0	1	0	0
ENSG00000271507.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271508.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271509.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271511.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271519.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000271522.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271523.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271524.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271526.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271527.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271530.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271532.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271533.1	137	149	119	6	8	16	43	49	51	3	4	10	141	125	89	344	252	285
ENSG00000271536.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271537.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271538.5	4	4	2	1	2	0	2	0	0	0	1	0	4	11	7	3	0	0
ENSG00000271543.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271544.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271546.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271547.1	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	2
ENSG00000271550.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271551.2	1	2	0	1	2	0	3	0	2	5	1	2	2	1	7	3	0	4
ENSG00000271553.1	3	1	2	0	0	0	0	1	0	0	3	0	4	4	2	8	13	8
ENSG00000271554.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271555.1	4	1	6	0	0	0	0	0	0	0	0	0	1	0	4	0	2	2
ENSG00000271557.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000271558.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271559.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271560.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271563.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271564.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271565.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271567.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271568.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271573.1	9	0	4	2	0	4	2	4	0	1	0	0	8	13	6	5	1	2
ENSG00000271576.1	2	1	0	0	0	0	1	7	2	0	0	0	2	4	2	5	2	3
ENSG00000271578.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271579.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271580.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271581.1	1	2	2	1	2	3	0	0	0	0	3	0	0	0	1	0	0	0
ENSG00000271582.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271583.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271584.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000271586.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271587.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271588.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271589.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271590.1	4	3	7	0	0	0	0	0	2	0	0	0	1	5	3	1	4	0
ENSG00000271595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271596.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271597.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000271598.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271601.3	176	132	124	55	43	98	149	158	155	61	53	56	309	322	314	234	200	219
ENSG00000271602.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000271605.5	6	6	9	2	2	2	1	5	0	4	5	4	6	7	9	0	2	0
ENSG00000271606.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271607.1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000271608.1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0
ENSG00000271609.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271611.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271612.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271614.1	19	7	4	7	8	5	7	7	4	5	11	11	25	29	30	7	15	11
ENSG00000271615.1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000271616.1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271618.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271620.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271621.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271623.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271624.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271625.1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271626.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271627.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271629.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271631.1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	4	1
ENSG00000271632.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000271638.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271639.1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000271642.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000271643.1	142	105	91	22	42	60	91	69	57	7	12	6	140	156	144	48	46	44
ENSG00000271644.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271646.1	17	8	11	4	9	8	4	8	3	17	14	24	14	13	12	4	1	3
ENSG00000271647.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000271649.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271650.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271652.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271653.1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000271654.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271656.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000271657.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271659.1	11	2	0	0	1	1	0	0	1	6	3	3	7	7	5	2	5	2
ENSG00000271660.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271661.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271662.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000271664.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271666.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271667.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271670.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271671.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271672.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271676.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271677.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271679.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271680.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271681.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271682.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000271686.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271687.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271691.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271693.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271696.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271697.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271699.5	0	2	0	0	0	0	0	0	0	3	2	2	1	1	0	2	4	1
ENSG00000271701.1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271702.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271704.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271707.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271709.1	0	0	0	1	0	1	0	3	1	0	0	0	1	1	1	1	0	0
ENSG00000271710.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271711.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271712.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271714.1	2	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000271715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271716.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271717.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271724.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271725.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000271727.1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0
ENSG00000271730.1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000271732.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271734.1	4	3	1	0	0	0	2	0	1	0	1	0	2	5	1	0	2	3
ENSG00000271736.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271737.1	1	6	3	4	10	5	3	5	8	16	34	18	6	10	10	11	8	8
ENSG00000271742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271743.1	5	1	0	2	0	0	0	0	0	0	0	0	2	3	4	0	0	0
ENSG00000271746.1	1	9	7	4	7	3	2	3	3	15	11	10	11	2	8	7	1	4
ENSG00000271749.1	8	5	4	0	0	0	0	0	2	0	0	0	4	2	2	5	10	11
ENSG00000271751.1	0	0	2	0	1	0	0	0	0	0	0	1	0	3	0	1	0	1
ENSG00000271752.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271754.1	4	5	5	0	2	0	0	1	2	0	1	1	3	2	2	2	2	3
ENSG00000271755.1	13	13	10	3	2	2	4	3	4	0	0	1	10	8	5	1	2	1
ENSG00000271757.1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2
ENSG00000271761.1	0	2	2	0	0	0	0	1	0	0	0	1	1	1	0	6	1	3
ENSG00000271762.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271763.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271766.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000271771.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271774.1	0	5	2	0	0	0	2	1	1	0	0	0	2	4	8	3	0	4
ENSG00000271776.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271778.1	4	0	1	0	0	0	0	0	2	0	0	0	2	2	0	4	0	2
ENSG00000271779.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271780.1	26	14	17	7	11	14	15	27	14	49	43	39	35	26	28	31	22	18
ENSG00000271781.1	1	2	7	2	1	0	0	1	0	1	3	2	4	3	8	2	7	4
ENSG00000271784.1	0	4	1	1	2	0	0	3	0	0	4	0	0	0	0	3	1	3
ENSG00000271787.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271788.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	3	1
ENSG00000271789.1	22	21	28	1	4	2	5	6	2	4	3	3	19	31	19	10	21	19
ENSG00000271792.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271795.1	2	3	0	0	0	1	1	1	1	0	2	0	2	3	7	0	0	0
ENSG00000271797.1	4	0	2	1	2	0	2	4	2	1	6	1	5	11	4	1	4	4
ENSG00000271803.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271806.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271815.1	1	3	2	0	0	0	0	0	0	0	0	0	3	6	0	2	6	1
ENSG00000271820.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000271821.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271824.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271825.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271826.5	26	16	17	3	0	4	3	2	4	8	4	7	15	22	10	6	12	5
ENSG00000271828.1	7	0	4	1	0	0	4	3	2	0	1	0	4	1	4	2	1	0
ENSG00000271830.1	3	3	1	0	0	0	0	0	0	0	3	1	0	0	4	1	0	0
ENSG00000271833.1	4	5	5	0	0	0	0	0	1	0	3	1	0	1	3	5	3	3
ENSG00000271840.1	23	16	13	1	1	1	3	2	2	1	0	3	36	26	22	6	6	7
ENSG00000271843.1	1	6	2	1	0	0	1	0	0	1	0	3	1	10	2	7	5	3
ENSG00000271848.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271849.1	1	0	1	0	0	0	1	0	0	0	1	1	2	2	0	0	0	0
