patients	mock	mock_ratio	cor_mock	tgfb	tgfb_ratio	cor_tgfb
BC02_74	67.4726577715154	inner	0.317826702354482	77.3067593923222	inner	0.328131698458182
BC02_75	62.9878763613842	inner	0.255003038728671	72.5450255842425	inner	0.279506230039162
BC02_76	42.4636536308867	inner	0.217388487872426	25.2174840605475	outer	0.245816815676705
BC02_79	66.0455856731025	inner	0.238644899895153	75.2367213668662	inner	0.265726473121057
BC02_81	64.7231508747403	inner	0.344125873102277	74.5999917726652	inner	0.362032888957887
BC02_82	69.9614483137683	inner	0.27914567895112	71.757434646172	outer	0.298293842323728
BC02_83	63.5698488746938	neutral	0.289796677711127	71.6198005637646	outer	0.301089676408155
BC02_86	65.4515048853414	neutral	0.225886437916597	73.892714273252	inner	0.243204919137382
BC02_88	65.0469058829076	inner	0.293752101203001	63.8992815234855	outer	0.316859316738964
BC02_89	32.0671659481531	inner	0.26447052554539	22.2904684761642	outer	0.290889116151644
BC02_90	66.7529611082225	inner	0.318893329634584	72.32810369267	inner	0.331764072205939
BC02_93	70.7975301486454	inner	0.314691406166647	70.7129562139525	inner	0.33840978786384
BC02_94	66.8673799015036	inner	0.21204161493206	75.2993037426914	inner	0.243795494353978
BC02_95	68.0107816860078	inner	0.236136326833245	82.0405818581118	inner	0.260543989811268
BC02_96	63.417423918913	inner	0.287742588372545	73.1328408590071	inner	0.305673410154907
BC03_09	47.5051132148174	outer	0.382735636347609	62.1853087257462	outer	0.388387310970658
BC03_11	70.1762040045253	neutral	0.374049175806706	66.6705873323561	inner	0.386015219315558
BC03_13	42.8111740072826	outer	0.367096457701869	69.7010937423725	neutral	0.375389629773797
BC03_16	57.4040153342781	outer	0.315945588279617	69.3916912273259	outer	0.331488202126848
BC03_17	53.3001041157611	neutral	0.390251175618469	57.8663391929731	outer	0.402024470966285
BC03_19	49.2090465248014	outer	0.342688958731839	72.6557653936583	inner	0.3483550288472
BC03_20	55.6654324463648	outer	0.384964322081871	62.1090818991216	outer	0.392667301700318
BC03_21	9.52501757517668	outer	0.365883574050305	26.6380186665447	outer	0.367824763567759
BC03_23	52.048571588805	outer	0.353844819515591	70.1990242005047	outer	0.353409403976756
BC03_26	33.3670301359384	outer	0.355622791299494	53.6127017845626	outer	0.368022601141746
BC03_29	46.9447318529552	outer	0.403201759184973	61.0940042967901	outer	0.40000093115557
BC03_35	49.6550762829925	neutral	0.323444566061702	54.0842252876183	outer	0.33429292148049
BC03_37	48.4319442342803	inner	0.352509838541138	48.5203458364554	outer	0.356328185136221
BC03_41	51.6114561248715	outer	0.369347778859416	58.6715161661149	outer	0.372860813695937
BC03_43	21.436012881952	inner	0.390241717999552	8.57960358350322	outer	0.39982904010758
BC03LN_05	58.0951209464883	outer	0.36537386839337	72.6480219982627	inner	0.373893343942521
BC03LN_19	19.2093919852097	outer	0.363115091793319	14.6516855539535	neutral	0.365207088661037
BC03LN_23	19.0193995095636	outer	0.385542742685143	24.9249260059675	outer	0.388222277242292
BC03LN_25	29.3256538072379	outer	0.358721118544892	47.0112621589469	inner	0.364385599206274
BC03LN_28	7.95389044173278	outer	0.409805352711936	12.4500638273966	outer	0.41388294586433
BC03LN_35	54.8182856591916	neutral	0.345369517797389	64.5403763930465	inner	0.354522367045125
