TCGAlong.id	cancer.type	sample.type	mRNAsi	EREG-mRNAsi
TCGA-91-6836-11A-01R-1858-07	LUAD	11	0.197243342	0.507817888
TCGA-91-6840-01A-11R-1949-07	LUAD	1	0.349946314	0.77309317
TCGA-91-6847-01A-11R-1949-07	LUAD	1	0.453108106	0.549778241
TCGA-91-6847-11A-01R-1949-07	LUAD	11	0.167521182	0.412456478
TCGA-91-6848-01A-11R-1949-07	LUAD	1	0.394118457	0.629241619
TCGA-91-6849-01A-11R-1949-07	LUAD	1	0.300742145	0.669424553
TCGA-91-6849-11A-01R-1949-07	LUAD	11	0.108644472	0.450656539
TCGA-91-7771-01A-11R-2170-07	LUAD	1	0.278429538	0.557929449
TCGA-91-8496-01A-11R-2403-07	LUAD	1	0.297886271	0.69544997
TCGA-91-8497-01A-11R-2403-07	LUAD	1	0.224103148	0.544531622
TCGA-91-8499-01A-11R-2403-07	LUAD	1	0.557179032	0.808820265
TCGA-91-A4BC-01A-11R-A24H-07	LUAD	1	0.306413662	0.366579162
TCGA-91-A4BD-01A-11R-A24H-07	LUAD	1	0.35498635	0.587060307
TCGA-92-7340-01A-21R-2045-07	LUSC	1	0.301229245	0.741101686
TCGA-92-7340-11A-01R-2045-07	LUSC	11	0.159202645	0.519200609
TCGA-92-7341-01A-31R-2045-07	LUSC	1	0.463929153	0.861489611
TCGA-92-8063-01A-11R-2247-07	LUSC	1	0.421818379	0.673612872
TCGA-92-8064-01A-11R-2247-07	LUSC	1	0.403814567	0.677997909
TCGA-92-8065-01A-11R-2247-07	LUSC	1	0.383960837	0.68540663
TCGA-93-7347-01A-11R-2187-07	LUAD	1	0.271919664	0.580319866
TCGA-93-7348-01A-21R-2039-07	LUAD	1	0.188937566	0.517800423
TCGA-93-8067-01A-11R-2287-07	LUAD	1	0.350005547	0.631219126
TCGA-93-A4JN-01A-11R-A24X-07	LUAD	1	0.252025346	0.443952235
TCGA-93-A4JO-01A-21R-A24X-07	LUAD	1	0.281310481	0.518825353
TCGA-93-A4JP-01A-11R-A24X-07	LUAD	1	0.22358357	0.671009377
TCGA-93-A4JQ-01A-11R-A24X-07	LUAD	1	0.231841769	0.488115169
TCGA-94-7033-01A-11R-1949-07	LUSC	1	0.487710681	0.785319949
TCGA-94-7557-01A-11R-2125-07	LUSC	1	0.470150329	0.710898174
TCGA-94-7943-01A-11R-2187-07	LUSC	1	0.472877645	0.707521943
TCGA-94-8035-01A-11R-2247-07	LUSC	1	0.474220124	0.668694241
TCGA-94-8490-01A-11R-2326-07	LUSC	1	0.46891067	0.861766428
TCGA-94-8491-01A-11R-2326-07	LUSC	1	0.396390969	0.502305893
TCGA-94-A4VJ-01A-11R-A24Z-07	LUSC	1	0.355348993	0.715298413
TCGA-94-A5I4-01A-11R-A26W-07	LUSC	1	0.491293224	0.869013306
TCGA-94-A5I6-01A-21R-A27Q-07	LUSC	1	0.444172249	0.851928161
TCGA-95-7039-01A-11R-1949-07	LUAD	1	0.342662882	0.53865936
TCGA-95-7043-01A-11R-1949-07	LUAD	1	0.465580082	0.971012212
TCGA-95-7562-01A-11R-2241-07	LUAD	1	0.435587688	0.544026574
TCGA-95-7567-01A-11R-2066-07	LUAD	1	0.389246646	0.510205365
TCGA-95-7944-01A-11R-2187-07	LUAD	1	0.430931939	0.352266277
TCGA-95-7947-01A-11R-2187-07	LUAD	1	0.43926137	0.662111638
TCGA-95-7948-01A-11R-2187-07	LUAD	1	0.363189749	0.457195285
TCGA-95-8039-01A-11R-2241-07	LUAD	1	0.283882193	0.49749475
TCGA-95-8494-01A-11R-2326-07	LUAD	1	0.395153294	0.434055918
TCGA-95-A4VK-01A-11R-A262-07	LUAD	1	0.298435641	0.48133703
TCGA-95-A4VN-01A-11R-A262-07	LUAD	1	0.354847061	0.416742321
TCGA-95-A4VP-01A-21R-A262-07	LUAD	1	0.248601431	0.54561823
TCGA-96-7544-01A-11R-2045-07	LUSC	1	0.381857137	0.633317212
TCGA-96-7545-01A-21R-2045-07	LUSC	1	0.355481284	0.893528148
TCGA-96-8169-01A-11R-2296-07	LUSC	1	0.305502847	0.557352018
TCGA-96-8170-01A-11R-2296-07	LUSC	1	0.354025138	0.669273025
TCGA-96-A4JL-01A-11R-A24Z-07	LUSC	1	0.392261745	0.452978252
TCGA-97-7546-01A-11R-2039-07	LUAD	1	0.263689367	0.483965674
TCGA-97-7547-01A-11R-2039-07	LUAD	1	0.300703008	0.689275266
TCGA-97-7552-01A-11R-2039-07	LUAD	1	0.252082939	0.595680553
TCGA-97-7553-01A-21R-2039-07	LUAD	1	0.25574405	0.62989275
TCGA-97-7554-01A-11R-2039-07	LUAD	1	0.290370651	0.613468599
TCGA-97-7937-01A-11R-2170-07	LUAD	1	0.37900166	0.707388365
TCGA-97-7938-01A-11R-2170-07	LUAD	1	0.258856611	0.612481045
TCGA-97-7941-01A-11R-2187-07	LUAD	1	0.221399062	0.490309719
TCGA-97-8171-01A-11R-2287-07	LUAD	1	0.475730946	0.561881792
TCGA-97-8172-01A-11R-2287-07	LUAD	1	0.208439634	0.57808913
TCGA-97-8174-01A-11R-2287-07	LUAD	1	0.184130732	0.643601542
TCGA-97-8175-01A-11R-2287-07	LUAD	1	0.287425089	0.553589932
TCGA-97-8176-01A-11R-2403-07	LUAD	1	0.399904411	0.561860357
TCGA-97-8177-01A-11R-2287-07	LUAD	1	0.243923782	0.715443109
TCGA-97-8179-01A-11R-2287-07	LUAD	1	0.333100299	0.607537278
TCGA-97-8547-01A-11R-2403-07	LUAD	1	0.229204185	0.529954888
TCGA-97-8552-01A-11R-2403-07	LUAD	1	0.198052182	0.49652859
TCGA-97-A4LX-01A-11R-A24X-07	LUAD	1	0.277119985	0.406370673
TCGA-97-A4M0-01A-11R-A24X-07	LUAD	1	0.312691074	0.418116933
TCGA-97-A4M1-01A-11R-A24X-07	LUAD	1	0.235444878	0.478067741
TCGA-97-A4M2-01A-12R-A24X-07	LUAD	1	0.236970242	0.457295005
TCGA-97-A4M3-01A-11R-A24X-07	LUAD	1	0.298679542	0.572254353
TCGA-97-A4M5-01A-11R-A24X-07	LUAD	1	0.219067167	0.600964453
TCGA-97-A4M6-01A-11R-A24X-07	LUAD	1	0.249727145	0.616000779
TCGA-97-A4M7-01A-11R-A24X-07	LUAD	1	0.204379111	0.337028838
TCGA-98-7454-01A-11R-2045-07	LUSC	1	0.33254959	0.745552773
TCGA-98-8020-01A-11R-2247-07	LUSC	1	0.33970704	0.544522341
TCGA-98-8021-01A-11R-2247-07	LUSC	1	0.275006493	0.72347862
TCGA-98-8022-01A-11R-2247-07	LUSC	1	0.296121513	0.6364764
TCGA-98-8023-01A-11R-2247-07	LUSC	1	0.385181594	0.518801237
TCGA-98-A538-01A-11R-A262-07	LUSC	1	0.470443916	0.706627768
TCGA-98-A539-01A-31R-A262-07	LUSC	1	0.372219274	0.784500007
TCGA-98-A53A-01A-11R-A262-07	LUSC	1	0.464919664	0.746155671
TCGA-98-A53B-01A-11R-A262-07	LUSC	1	0.362358745	0.595743338
TCGA-98-A53C-01A-11R-A262-07	LUSC	1	0.155467988	0.534318468
TCGA-98-A53D-01A-32R-A262-07	LUSC	1	0.138487884	0.568150663
TCGA-98-A53H-01A-12R-A262-07	LUSC	1	0.156524532	0.644772281
TCGA-98-A53I-01A-31R-A262-07	LUSC	1	0.404675444	0.687636365
TCGA-98-A53J-01A-11R-A26W-07	LUSC	1	0.390864532	0.825158855
TCGA-99-7458-01A-11R-2039-07	LUAD	1	0.275263647	0.540663791
TCGA-99-8025-01A-11R-2241-07	LUAD	1	0.286976637	0.464853743
TCGA-99-8028-01A-11R-2241-07	LUAD	1	0.204589331	0.43387674
TCGA-99-8032-01A-11R-2241-07	LUAD	1	0.26645709	0.557157737
TCGA-99-8033-01A-11R-2241-07	LUAD	1	0.405552468	0.631822024
TCGA-99-AA5R-01A-11R-A39D-07	LUAD	1	0.146327606	0.484972339
TCGA-A1-A0SB-01A-11R-A144-07	BRCA	1	0.310354537	0.465203425
TCGA-A1-A0SD-01A-11R-A115-07	BRCA	1	0.240853856	0.653863989
TCGA-A1-A0SE-01A-11R-A084-07	BRCA	1	0.296824107	0.605003883
TCGA-A1-A0SF-01A-11R-A144-07	BRCA	1	0.31757649	0.702455688
TCGA-A1-A0SG-01A-11R-A144-07	BRCA	1	0.27117081	0.73826976
TCGA-A1-A0SH-01A-11R-A084-07	BRCA	1	0.169052613	0.522237767
TCGA-A1-A0SI-01A-11R-A144-07	BRCA	1	0.274654312	0.62618979
TCGA-A1-A0SJ-01A-11R-A084-07	BRCA	1	0.306989607	0.743695846
TCGA-A1-A0SK-01A-12R-A084-07	BRCA	1	0.620558858	0.700890061
TCGA-A1-A0SM-01A-11R-A084-07	BRCA	1	0.262299215	0.538333793
TCGA-A1-A0SN-01A-11R-A144-07	BRCA	1	0.355075819	0.604363585
TCGA-A1-A0SO-01A-22R-A084-07	BRCA	1	0.643111046	0.780713805
TCGA-A1-A0SP-01A-11R-A084-07	BRCA	1	0.509667499	0.891574757
TCGA-A1-A0SQ-01A-21R-A144-07	BRCA	1	0.391143436	0.675327171
TCGA-A2-A04N-01A-11R-A115-07	BRCA	1	0.256962005	0.679703196
TCGA-A2-A04P-01A-31R-A034-07	BRCA	1	0.388884017	0.765930737
TCGA-A2-A04Q-01A-21R-A034-07	BRCA	1	0.382730686	0.624346085
TCGA-A2-A04R-01A-41R-A109-07	BRCA	1	0.360754245	0.55947422
TCGA-A2-A04T-01A-21R-A034-07	BRCA	1	0.517140594	0.930557509
TCGA-A2-A04U-01A-11R-A115-07	BRCA	1	0.544411404	0.984867072
TCGA-A2-A04V-01A-21R-A034-07	BRCA	1	0.305476272	0.757935503
TCGA-A2-A04W-01A-31R-A115-07	BRCA	1	0.260883643	0.792024179
TCGA-A2-A04X-01A-21R-A034-07	BRCA	1	0.410755233	0.714127864
TCGA-A2-A04Y-01A-21R-A034-07	BRCA	1	0.370951507	0.773237105
TCGA-A2-A0CK-01A-11R-A22K-07	BRCA	1	0.260938057	0.588775081
TCGA-A2-A0CL-01A-11R-A115-07	BRCA	1	0.346165017	0.637559351
TCGA-A2-A0CM-01A-31R-A034-07	BRCA	1	0.513557155	0.777143898
TCGA-A2-A0CO-01A-13R-A22K-07	BRCA	1	0.166567418	0.770487881
TCGA-A2-A0CP-01A-11R-A034-07	BRCA	1	0.190876789	0.631759437
TCGA-A2-A0CQ-01A-21R-A034-07	BRCA	1	0.347997081	0.569770405
TCGA-A2-A0CR-01A-11R-A22K-07	BRCA	1	0.264524209	0.465832046
TCGA-A2-A0CS-01A-11R-A115-07	BRCA	1	0.289238765	0.606221741
TCGA-A2-A0CT-01A-31R-A056-07	BRCA	1	0.406529772	0.614651479
TCGA-A2-A0CU-01A-12R-A034-07	BRCA	1	0.317862104	0.697923801
TCGA-A2-A0CV-01A-31R-A115-07	BRCA	1	0.206056744	0.587266564
TCGA-A2-A0CW-01A-21R-A115-07	BRCA	1	0.511468505	0.630712691
TCGA-A2-A0CX-01A-21R-A00Z-07	BRCA	1	0.385415292	0.745238428
TCGA-A2-A0CY-01A-12R-A034-07	BRCA	1	0.465279364	0.505068671
TCGA-A2-A0CZ-01A-11R-A034-07	BRCA	1	0.179010741	0.715153717
TCGA-A2-A0D0-01A-11R-A00Z-07	BRCA	1	0.580823179	0.589956762
TCGA-A2-A0D1-01A-11R-A034-07	BRCA	1	0.431634705	0.700573675
TCGA-A2-A0D2-01A-21R-A034-07	BRCA	1	0.509925864	0.764989433
TCGA-A2-A0D3-01A-11R-A115-07	BRCA	1	0.381431523	0.602096674
TCGA-A2-A0D4-01A-11R-A00Z-07	BRCA	1	0.426669803	0.829994114
TCGA-A2-A0EM-01A-11R-A034-07	BRCA	1	0.329473258	0.6393933
TCGA-A2-A0EN-01A-13R-A084-07	BRCA	1	0.227932013	0.584675372
TCGA-A2-A0EO-01A-11R-A034-07	BRCA	1	0.215648651	0.757876015
TCGA-A2-A0EP-01A-52R-A22U-07	BRCA	1	0.183834871	0.622811203
TCGA-A2-A0EQ-01A-11R-A034-07	BRCA	1	0.453504236	0.539553056
TCGA-A2-A0ER-01A-21R-A034-07	BRCA	1	0.387205992	0.661894595
TCGA-A2-A0ES-01A-11R-A115-07	BRCA	1	0.201027906	0.771597982
TCGA-A2-A0ET-01A-31R-A034-07	BRCA	1	0.430131636	0.636090545
TCGA-A2-A0EU-01A-22R-A056-07	BRCA	1	0.359413936	0.793542074
TCGA-A2-A0EV-01A-11R-A034-07	BRCA	1	0.321511481	0.504682816
TCGA-A2-A0EW-01A-21R-A115-07	BRCA	1	0.20824247	0.668044158
TCGA-A2-A0EX-01A-21R-A034-07	BRCA	1	0.283562362	0.707640642
TCGA-A2-A0EY-01A-11R-A034-07	BRCA	1	0.35663859	0.684982595
TCGA-A2-A0ST-01A-12R-A084-07	BRCA	1	0.401356116	0.591765457
TCGA-A2-A0SU-01A-11R-A084-07	BRCA	1	0.290147785	0.648966251
TCGA-A2-A0SV-01A-11R-A084-07	BRCA	1	0.380142965	0.822796112
TCGA-A2-A0SW-01A-11R-A084-07	BRCA	1	0.398368047	0.706171451
TCGA-A2-A0SX-01A-12R-A084-07	BRCA	1	0.369359752	0.804840451
TCGA-A2-A0SY-01A-31R-A084-07	BRCA	1	0.264464756	0.661846363
TCGA-A2-A0T0-01A-22R-A084-07	BRCA	1	0.476993751	0.875561777
TCGA-A2-A0T1-01A-21R-A084-07	BRCA	1	0.326308137	0.719796954
TCGA-A2-A0T2-01A-11R-A084-07	BRCA	1	0.370988248	0.710030001
TCGA-A2-A0T3-01A-21R-A115-07	BRCA	1	0.426071975	0.701179453
TCGA-A2-A0T4-01A-31R-A084-07	BRCA	1	0.269921388	0.679595691
TCGA-A2-A0T5-01A-21R-A084-07	BRCA	1	0.337237974	0.63016893
TCGA-A2-A0T6-01A-11R-A084-07	BRCA	1	0.20155899	0.628937857
TCGA-A2-A0T7-01A-21R-A084-07	BRCA	1	0.266304678	0.501461833
TCGA-A2-A0YC-01A-11R-A109-07	BRCA	1	0.305548293	0.590002467
TCGA-A2-A0YD-01A-11R-A109-07	BRCA	1	0.190872036	0.622295055
TCGA-A2-A0YE-01A-11R-A109-07	BRCA	1	0.35726823	0.561629914
TCGA-A2-A0YF-01A-21R-A109-07	BRCA	1	0.372724685	0.62694712
TCGA-A2-A0YG-01A-21R-A109-07	BRCA	1	0.461916356	0.698502584
TCGA-A2-A0YH-01A-11R-A109-07	BRCA	1	0.376833852	0.738184498
TCGA-A2-A0YI-01A-31R-A10J-07	BRCA	1	0.286825559	0.583937276
TCGA-A2-A0YJ-01A-11R-A109-07	BRCA	1	0.485739594	0.591813689
TCGA-A2-A0YK-01A-22R-A109-07	BRCA	1	0.23687541	0.664136317
TCGA-A2-A0YL-01A-21R-A109-07	BRCA	1	0.263363463	0.593863543
TCGA-A2-A0YM-01A-11R-A109-07	BRCA	1	0.521555215	0.804334689
TCGA-A2-A0YT-01A-11R-A109-07	BRCA	1	0.440252863	0.730070342
TCGA-A2-A1FV-01A-11R-A13Q-07	BRCA	1	0.334931556	0.662714537
TCGA-A2-A1FW-01A-11R-A13Q-07	BRCA	1	0.408358163	0.769933213
TCGA-A2-A1FX-01A-11R-A13Q-07	BRCA	1	0.376108774	0.51818774
TCGA-A2-A1FZ-01A-51R-A14D-07	BRCA	1	0.240763963	0.691350239
TCGA-A2-A1G0-01A-11R-A13Q-07	BRCA	1	0.276456746	0.689941427
TCGA-A2-A1G1-01A-21R-A13Q-07	BRCA	1	0.453279874	0.706194623
TCGA-A2-A1G4-01A-11R-A13Q-07	BRCA	1	0.423010536	0.792915762
TCGA-A2-A1G6-01A-11R-A13Q-07	BRCA	1	0.213765439	0.694981657
TCGA-A2-A259-01A-11R-A16F-07	BRCA	1	0.31471229	0.645519875
TCGA-A2-A25A-01A-12R-A16F-07	BRCA	1	0.198608861	0.579463745
TCGA-A2-A25B-01A-11R-A169-07	BRCA	1	0.41723596	0.816103297
TCGA-A2-A25C-01A-11R-A169-07	BRCA	1	0.37252788	0.61778655
TCGA-A2-A25D-01A-12R-A16F-07	BRCA	1	0.396991157	0.859452332
TCGA-A2-A25E-01A-11R-A169-07	BRCA	1	0.40363961	0.701420612
TCGA-A2-A25F-01A-11R-A169-07	BRCA	1	0.386481153	0.719277553
TCGA-A2-A3KC-01A-11R-A213-07	BRCA	1	0.211706441	0.570962832
TCGA-A2-A3KD-01A-12R-A213-07	BRCA	1	0.292818887	0.587628304
TCGA-A2-A3XS-01A-11R-A22U-07	BRCA	1	0.363844501	0.752546394
TCGA-A2-A3XT-01A-11R-A22U-07	BRCA	1	0.505531374	0.715938405
TCGA-A2-A3XU-01A-12R-A22U-07	BRCA	1	0.523548581	0.582890793
TCGA-A2-A3XV-01A-21R-A239-07	BRCA	1	0.449059671	0.775962966
TCGA-A2-A3XW-01A-11R-A239-07	BRCA	1	0.264693516	0.584912699
TCGA-A2-A3XX-01A-21R-A239-07	BRCA	1	0.438207796	0.894685713
TCGA-A2-A3XY-01A-11R-A239-07	BRCA	1	0.308719648	0.880216152
TCGA-A2-A3XZ-01A-42R-A239-07	BRCA	1	0.400994208	0.535695908
TCGA-A2-A3Y0-01A-11R-A239-07	BRCA	1	0.542026717	0.694451107
TCGA-A2-A4RW-01A-21R-A266-07	BRCA	1	0.259363781	0.581082098
TCGA-A2-A4RX-01A-11R-A266-07	BRCA	1	0.234541736	0.69143563
TCGA-A2-A4RY-01A-31R-A266-07	BRCA	1	0.165750138	0.591090211
TCGA-A2-A4S0-01A-21R-A266-07	BRCA	1	0.34268353	0.474531576
TCGA-A2-A4S1-01A-21R-A266-07	BRCA	1	0.154725742	0.520494144
TCGA-A2-A4S2-01A-12R-A266-07	BRCA	1	0.268983548	0.630820062
TCGA-A2-A4S3-01A-21R-A266-07	BRCA	1	0.467085101	0.561027012
TCGA-A3-3306-01A-01R-0864-07	KIRC	1	0.281226809	0.662784757
TCGA-A3-3307-01A-01R-0864-07	KIRC	1	0.205219977	0.59669343
TCGA-A3-3308-01A-02R-1325-07	KIRC	1	0.157116285	0.555709419
TCGA-A3-3311-01A-02R-1325-07	KIRC	1	0.211110758	0.501071454
TCGA-A3-3313-01A-02R-1325-07	KIRC	1	0.31494666	0.587676536
TCGA-A3-3316-01A-01R-0864-07	KIRC	1	0.162844615	0.660940947
TCGA-A3-3317-01A-02R-1325-07	KIRC	1	0.205467414	0.508732807
TCGA-A3-3319-01A-02R-1325-07	KIRC	1	0.262301409	0.484625758
TCGA-A3-3320-01A-02R-1325-07	KIRC	1	0.188812244	0.398727669
TCGA-A3-3322-01A-02R-1325-07	KIRC	1	0.191090232	0.399005003
TCGA-A3-3323-01A-02R-1325-07	KIRC	1	0.155314502	0.42435092
TCGA-A3-3324-01A-02R-1325-07	KIRC	1	0.212597418	0.456654303
TCGA-A3-3325-01A-01R-0864-07	KIRC	1	0.167390796	0.453629383
TCGA-A3-3326-01A-01R-0864-07	KIRC	1	0.208119676	0.41504897
TCGA-A3-3328-01A-01R-0864-07	KIRC	1	0.396433905	0.596588644
TCGA-A3-3329-01A-01R-0864-07	KIRC	1	0.194183721	0.437289154
TCGA-A3-3331-01A-02R-1325-07	KIRC	1	0.175994432	0.509867742
TCGA-A3-3335-01A-01R-0864-07	KIRC	1	0.232876903	0.49212894
TCGA-A3-3343-01A-01R-0864-07	KIRC	1	0.201463932	0.482167472
TCGA-A3-3346-01A-01R-1766-07	KIRC	1	0.273095301	0.495398181
TCGA-A3-3347-01A-02R-1325-07	KIRC	1	0.15890685	0.470799928
TCGA-A3-3349-01A-01R-1188-07	KIRC	1	0.099297858	0.495310729
TCGA-A3-3351-01A-02R-1325-07	KIRC	1	0.176321564	0.37901468
TCGA-A3-3352-01A-01R-0864-07	KIRC	1	0.233568874	0.44557466
TCGA-A3-3357-01A-02R-1420-07	KIRC	1	0.274902822	0.505792149
TCGA-A3-3358-01A-01R-1541-07	KIRC	1	0.185096525	0.455003991
TCGA-A3-3358-11A-01R-1541-07	KIRC	11	0.237085154	0.474813652
TCGA-A3-3359-01A-01R-0864-07	KIRC	1	0.183492669	0.465082845
TCGA-A3-3362-01A-02R-1325-07	KIRC	1	0.162071405	0.469301551
TCGA-A3-3363-01A-01R-0864-07	KIRC	1	0.236055894	0.333507912
TCGA-A3-3365-01A-01R-0864-07	KIRC	1	0.138631507	0.526628317
TCGA-A3-3367-01A-02R-1420-07	KIRC	1	0.213351219	0.421362262
TCGA-A3-3370-01A-02R-1420-07	KIRC	1	0.178069616	0.448017468
TCGA-A3-3372-01A-02R-1325-07	KIRC	1	0.182353259	0.388621248
TCGA-A3-3373-01A-02R-1420-07	KIRC	1	0.211355657	0.561703603
TCGA-A3-3374-01A-02R-1325-07	KIRC	1	0.311811284	0.573050181
TCGA-A3-3376-01A-02R-1420-07	KIRC	1	0.12654082	0.524192608
TCGA-A3-3378-01A-02R-1325-07	KIRC	1	0.217575876	0.47621238
TCGA-A3-3380-01A-01R-0864-07	KIRC	1	0.170689356	0.457701722
TCGA-A3-3382-01A-02R-1325-07	KIRC	1	0.215239593	0.438253794
TCGA-A3-3383-01A-02R-1325-07	KIRC	1	0.235867192	0.432619317
TCGA-A3-3385-01A-02R-1420-07	KIRC	1	0.297121423	0.38297992
TCGA-A3-3387-01A-01R-1541-07	KIRC	1	0.168657309	0.44219676
TCGA-A3-3387-11A-01R-1541-07	KIRC	11	0.2514815	0.610199673
TCGA-A3-A6NI-01A-11R-A33J-07	KIRC	1	0.181272508	0.358210887
TCGA-A3-A6NJ-01A-12R-A33J-07	KIRC	1	0.206749394	0.449297273
TCGA-A3-A6NL-01A-11R-A33J-07	KIRC	1	0.1272358	0.493848652
TCGA-A3-A6NN-01A-12R-A33J-07	KIRC	1	0.163952986	0.436734486
TCGA-A3-A8CQ-01A-11R-A37O-07	KIRC	1	0.156097703	0.47511668
TCGA-A3-A8OU-01A-11R-A37O-07	KIRC	1	0.132124239	0.508622798
TCGA-A3-A8OV-01A-11R-A37O-07	KIRC	1	0.221938489	0.400705181
TCGA-A3-A8OW-01A-11R-A37O-07	KIRC	1	0.160511182	0.423832426
TCGA-A3-A8OX-01A-11R-A37O-07	KIRC	1	0.152399762	0.632532298
TCGA-A4-7286-01A-11R-A32Z-07	KIRP	1	0.265099994	0.531215279
TCGA-A4-7287-01A-11R-2139-07	KIRP	1	0.390525527	0.803238088
TCGA-A4-7288-01A-11R-A32Z-07	KIRP	1	0.29279851	0.373056186
TCGA-A4-7583-01A-11R-A32Z-07	KIRP	1	0.253814557	0.315609854
TCGA-A4-7584-01A-11R-2139-07	KIRP	1	0.289901349	0.310362579
TCGA-A4-7585-01A-11R-2139-07	KIRP	1	0.290568782	0.499883745
TCGA-A4-7732-01A-11R-2139-07	KIRP	1	0.230687098	0.176587988
TCGA-A4-7734-01A-11R-A32Z-07	KIRP	1	0.186722375	0.272952799
TCGA-A4-7828-01A-11R-2139-07	KIRP	1	0.123658727	0.619739941
TCGA-A4-7915-01A-11R-2204-07	KIRP	1	0.271093809	0.553443873
TCGA-A4-7996-01A-11R-2204-07	KIRP	1	0.270594034	0.342334344
TCGA-A4-7997-01A-11R-2204-07	KIRP	1	0.269733278	0.420468243
TCGA-A4-8098-01A-11R-2404-07	KIRP	1	0.339199808	0.463516916
TCGA-A4-8310-01A-11R-2404-07	KIRP	1	0.317049127	0.401426879
TCGA-A4-8311-01A-11R-2404-07	KIRP	1	0.223313487	0.150805301
TCGA-A4-8312-01A-11R-2404-07	KIRP	1	0.321042955	0.610961741
TCGA-A4-8515-01A-11R-2404-07	KIRP	1	0.281616814	0.298598033
TCGA-A4-8516-01A-11R-2404-07	KIRP	1	0.28306065	0.308835275
TCGA-A4-8517-01A-11R-2404-07	KIRP	1	0.253165981	0.298081603
TCGA-A4-8518-01A-11R-2404-07	KIRP	1	0.319554803	0.515449113
TCGA-A4-8630-01A-11R-2404-07	KIRP	1	0.247640625	0.265402357
TCGA-A4-A48D-01A-11R-A24Z-07	KIRP	1	0.317582124	0.523057711
TCGA-A4-A4ZT-01A-11R-A26U-07	KIRP	1	0.247323327	0.220269261
TCGA-A4-A4ZT-11A-11R-A26U-07	KIRP	11	0.221953667	0.517595437
TCGA-A4-A57E-01A-11R-A26U-07	KIRP	1	0.359601213	0.71046129
TCGA-A4-A57E-11A-11R-A26U-07	KIRP	11	0.200158686	0.599831
TCGA-A4-A5DU-01A-11R-A28H-07	KIRP	1	0.224960669	0.203547139
TCGA-A4-A5XZ-01A-11R-A31O-07	KIRP	1	0.272573852	0.348773298
TCGA-A4-A5Y0-01A-11R-A31O-07	KIRP	1	0.361913796	0.459968633
TCGA-A4-A5Y1-01A-11R-A28H-07	KIRP	1	0.274424302	0.3290686
TCGA-A4-A6HP-01A-11R-A31O-07	KIRP	1	0.250569259	0.204470959
TCGA-A4-A772-01A-11R-A33Z-07	KIRP	1	0.236151846	0.22154741
TCGA-A4-A7UZ-01A-12R-A355-07	KIRP	1	0.22122022	0.254608263
TCGA-A5-A0G1-01A-11R-A118-07	UCEC	1	0.433263058	0.59559989
TCGA-A5-A0G2-01A-11R-A16W-07	UCEC	1	0.524448239	0.420445856
TCGA-A5-A0G3-01A-11R-A040-07	UCEC	1	0.36080165	0.545800485
TCGA-A5-A0G5-01A-11R-A040-07	UCEC	1	0.365265676	0.486619981
TCGA-A5-A0G9-01A-11R-A040-07	UCEC	1	0.377221076	0.533766634
TCGA-A5-A0GA-01A-11R-A040-07	UCEC	1	0.502872029	0.622392694
TCGA-A5-A0GB-01A-11R-A040-07	UCEC	1	0.56538402	0.664040913
TCGA-A5-A0GD-01A-11R-A16W-07	UCEC	1	0.474115261	0.597577397
TCGA-A5-A0GE-01A-11R-A16W-07	UCEC	1	0.355912951	0.600712469
TCGA-A5-A0GG-01A-11R-A118-07	UCEC	1	0.368160687	0.547343905
TCGA-A5-A0GH-01A-21R-A16W-07	UCEC	1	0.453868598	0.657867234
TCGA-A5-A0GI-01A-11R-A040-07	UCEC	1	0.364089221	0.435807707
TCGA-A5-A0GJ-01A-11R-A040-07	UCEC	1	0.319499168	0.454352861
TCGA-A5-A0GM-01A-11R-A040-07	UCEC	1	0.349968393	0.521973942
TCGA-A5-A0GN-01A-11R-A040-07	UCEC	1	0.265236369	0.448323877
TCGA-A5-A0GP-01A-11R-A040-07	UCEC	1	0.500231689	0.763181521
TCGA-A5-A0GQ-01A-11R-A118-07	UCEC	1	0.357612235	0.588220414
TCGA-A5-A0GR-01A-11R-A118-07	UCEC	1	0.337696496	0.596516296
TCGA-A5-A0GU-01A-11R-A16W-07	UCEC	1	0.354752001	0.547030398
TCGA-A5-A0GV-01A-31R-A16W-07	UCEC	1	0.369125851	0.473645608
TCGA-A5-A0GW-01A-11R-A16W-07	UCEC	1	0.372626117	0.707136089
TCGA-A5-A0GX-01A-11R-A040-07	UCEC	1	0.208980577	0.346964603
TCGA-A5-A0R6-01A-11R-A104-07	UCEC	1	0.362163115	0.467375465
TCGA-A5-A0R7-01A-31R-A16W-07	UCEC	1	0.297574229	0.63404069
TCGA-A5-A0R8-01A-11R-A104-07	UCEC	1	0.340238703	0.615182029
TCGA-A5-A0R9-01A-11R-A104-07	UCEC	1	0.310153666	0.461539409
TCGA-A5-A0RA-01A-21R-A104-07	UCEC	1	0.404761907	0.696404498
TCGA-A5-A0VO-01A-21R-A109-07	UCEC	1	0.368476406	0.666741898
TCGA-A5-A0VP-01A-21R-A104-07	UCEC	1	0.365443036	0.629193387
TCGA-A5-A0VQ-01A-11R-A104-07	UCEC	1	0.263378029	0.568782971
TCGA-A5-A1OF-01A-11R-A14D-07	UCEC	1	0.480262496	0.529377534
TCGA-A5-A1OG-01A-11R-A14D-07	UCEC	1	0.472387867	0.700962409
